HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,23,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,F,9,1,9,1,2842,2842,1,23,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,F,9,1,9,1,2842,2842,1,24,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,F,9,1,9,1,2842,2842,1,27,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126446,1,U,9,1,9,1,482,482,1,16,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126446,1,U,9,1,9,1,482,482,1,17,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126446,1,U,9,1,9,1,482,482,1,18,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126446,1,U,9,1,9,1,482,482,1,19,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,12,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,13,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,14,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,15,13
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,16,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,U,38,1,38,1,5270,5270,1,17,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,18,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,18,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,19,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,19,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,20,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,20,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,22,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,24,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,25,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,27,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,30,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,31,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,31,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,32,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,M,22,1,22,1,5270,5270,1,33,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,38,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126484,1,F,17,1,17,1,5270,5270,1,43,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126716,1,U,10,1,10,1,216,216,1,14,5
