"lance","camp","sector","validez","lat","long","prof","talla","sexo","numero"
108,"N93","5A",1,43.3803,-2.2462,98,46,"1",1
108,"N93","5A",1,43.3803,-2.2462,98,49,"2",1
108,"N93","5A",1,43.3803,-2.2462,98,53,"1",1
108,"N93","5A",1,43.3803,-2.2462,98,57,"2",1
109,"N93","5A",1,43.3894,-2.282,98.5,28,"1",1
109,"N93","5A",1,43.3894,-2.282,98.5,38,"1",1
109,"N93","5A",1,43.3894,-2.282,98.5,40,"1",1
109,"N93","5A",1,43.3894,-2.282,98.5,42,"2",1
109,"N93","5A",1,43.3894,-2.282,98.5,46,"1",1
109,"N93","5A",1,43.3894,-2.282,98.5,50,"1",1
109,"N93","5A",1,43.3894,-2.282,98.5,55,"1",1
112,"N93","5C",1,43.5584,-2.581,230.5,30,"1",1
1,"N94","1A",1,42.2313,-8.976,98,15,"1",1
1,"N94","1A",1,42.2313,-8.976,98,31,"1",1
1,"N94","1A",1,42.2313,-8.976,98,37,"2",1
1,"N94","1A",1,42.2313,-8.976,98,39,"2",1
1,"N94","1A",1,42.2313,-8.976,98,40,"2",1
1,"N94","1A",1,42.2313,-8.976,98,46,"2",1
1,"N94","1A",1,42.2313,-8.976,98,50,"1",1
2,"N94","1B",1,42.1955,-9.0557,127.5,26,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,27,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,29,"1",1
2,"N94","1B",1,42.1955,-9.0557,127.5,30,"1",1
2,"N94","1B",1,42.1955,-9.0557,127.5,30,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,32,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,33,"2",2
2,"N94","1B",1,42.1955,-9.0557,127.5,34,"1",1
2,"N94","1B",1,42.1955,-9.0557,127.5,35,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,37,"2",1
2,"N94","1B",1,42.1955,-9.0557,127.5,38,"1",1
2,"N94","1B",1,42.1955,-9.0557,127.5,41,"2",1
4,"N94","1B",1,41.9588,-9.0559,114.5,30,"2",1
4,"N94","1B",1,41.9588,-9.0559,114.5,33,"1",1
4,"N94","1B",1,41.9588,-9.0559,114.5,41,"1",1
8,"N94","1B",1,42.5279,-9.2743,123,34,"2",1
13,"N94","1A",1,42.6215,-9.217,99,37,"1",2
13,"N94","1A",1,42.6215,-9.217,99,40,"1",1
13,"N94","1A",1,42.6215,-9.217,99,41,"1",1
13,"N94","1A",1,42.6215,-9.217,99,42,"2",1
18,"N94","1B",1,42.8749,-9.4833,172.5,27,"1",1
18,"N94","1B",1,42.8749,-9.4833,172.5,38,"1",1
21,"N94","2B",1,43.0375,-9.4169,148.5,23,"2",1
21,"N94","2B",1,43.0375,-9.4169,148.5,27,"2",1
21,"N94","2B",1,43.0375,-9.4169,148.5,28,"2",1
21,"N94","2B",1,43.0375,-9.4169,148.5,29,"1",1
21,"N94","2B",1,43.0375,-9.4169,148.5,30,"1",1
21,"N94","2B",1,43.0375,-9.4169,148.5,30,"2",2
21,"N94","2B",1,43.0375,-9.4169,148.5,33,"2",2
21,"N94","2B",1,43.0375,-9.4169,148.5,34,"1",2
21,"N94","2B",1,43.0375,-9.4169,148.5,34,"2",1
21,"N94","2B",1,43.0375,-9.4169,148.5,35,"2",1
21,"N94","2B",1,43.0375,-9.4169,148.5,37,"1",1
21,"N94","2B",1,43.0375,-9.4169,148.5,46,"1",1
25,"N94","2C",1,43.3619,-9.4096,293.5,37,"2",1
25,"N94","2C",1,43.3619,-9.4096,293.5,40,"2",1
25,"N94","2C",1,43.3619,-9.4096,293.5,44,"1",1
26,"N94","2B",1,43.3144,-9.2647,166,39,"1",1
26,"N94","2B",1,43.3144,-9.2647,166,42,"1",1
26,"N94","2B",1,43.3144,-9.2647,166,45,"1",1
31,"N94","2C",1,43.6146,-8.9101,255,38,"1",1
32,"N94","2C",1,43.6761,-8.8269,403.5,37,"1",1
32,"N94","2C",1,43.6761,-8.8269,403.5,37,"2",1
32,"N94","2C",1,43.6761,-8.8269,403.5,39,"2",2
32,"N94","2C",1,43.6761,-8.8269,403.5,40,"1",2
32,"N94","2C",1,43.6761,-8.8269,403.5,40,"2",1
32,"N94","2C",1,43.6761,-8.8269,403.5,41,"1",1
32,"N94","2C",1,43.6761,-8.8269,403.5,42,"1",2
32,"N94","2C",1,43.6761,-8.8269,403.5,43,"1",1
32,"N94","2C",1,43.6761,-8.8269,403.5,44,"1",2
32,"N94","2C",1,43.6761,-8.8269,403.5,44,"2",1
32,"N94","2C",1,43.6761,-8.8269,403.5,45,"1",5
32,"N94","2C",1,43.6761,-8.8269,403.5,47,"1",1
32,"N94","2C",1,43.6761,-8.8269,403.5,48,"1",2
32,"N94","2C",1,43.6761,-8.8269,403.5,58,"2",1
33,"N94","2C",1,43.7921,-8.7172,374,28,"2",1
33,"N94","2C",1,43.7921,-8.7172,374,29,"2",1
33,"N94","2C",1,43.7921,-8.7172,374,30,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,31,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,31,"2",5
33,"N94","2C",1,43.7921,-8.7172,374,32,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,32,"2",1
33,"N94","2C",1,43.7921,-8.7172,374,33,"1",3
33,"N94","2C",1,43.7921,-8.7172,374,33,"2",4
33,"N94","2C",1,43.7921,-8.7172,374,34,"1",2
33,"N94","2C",1,43.7921,-8.7172,374,34,"2",3
33,"N94","2C",1,43.7921,-8.7172,374,35,"1",2
33,"N94","2C",1,43.7921,-8.7172,374,36,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,36,"2",2
33,"N94","2C",1,43.7921,-8.7172,374,37,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,37,"2",1
33,"N94","2C",1,43.7921,-8.7172,374,41,"1",1
33,"N94","2C",1,43.7921,-8.7172,374,42,"1",1
34,"N94","2B",1,43.691,-8.6011,181,34,"1",1
34,"N94","2B",1,43.691,-8.6011,181,34,"2",1
34,"N94","2B",1,43.691,-8.6011,181,36,"1",1
34,"N94","2B",1,43.691,-8.6011,181,37,"2",1
37,"N94","2C",1,43.9605,-8.6584,448,25,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,25,"2",1
38,"N94","2C",1,43.9579,-8.559,361.5,27,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,29,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,29,"2",3
38,"N94","2C",1,43.9579,-8.559,361.5,30,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,30,"2",8
38,"N94","2C",1,43.9579,-8.559,361.5,31,"1",4
38,"N94","2C",1,43.9579,-8.559,361.5,31,"2",5
38,"N94","2C",1,43.9579,-8.559,361.5,32,"1",3
38,"N94","2C",1,43.9579,-8.559,361.5,32,"2",2
38,"N94","2C",1,43.9579,-8.559,361.5,33,"1",3
38,"N94","2C",1,43.9579,-8.559,361.5,33,"2",5
38,"N94","2C",1,43.9579,-8.559,361.5,34,"1",2
38,"N94","2C",1,43.9579,-8.559,361.5,34,"2",1
38,"N94","2C",1,43.9579,-8.559,361.5,35,"1",3
38,"N94","2C",1,43.9579,-8.559,361.5,35,"2",2
38,"N94","2C",1,43.9579,-8.559,361.5,36,"1",2
38,"N94","2C",1,43.9579,-8.559,361.5,37,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,38,"1",2
38,"N94","2C",1,43.9579,-8.559,361.5,39,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,40,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,40,"2",1
38,"N94","2C",1,43.9579,-8.559,361.5,41,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,48,"1",1
38,"N94","2C",1,43.9579,-8.559,361.5,49,"1",1
39,"N94","2C",1,44.0207,-8.5887,363,26,"1",1
40,"N94","2C",1,44.0628,-8.3782,320,39,"1",1
41,"N94","2C",1,44.0463,-8.2747,292.5,34,"2",1
41,"N94","2C",1,44.0463,-8.2747,292.5,37,"1",1
41,"N94","2C",1,44.0463,-8.2747,292.5,38,"1",1
41,"N94","2C",1,44.0463,-8.2747,292.5,39,"1",1
41,"N94","2C",1,44.0463,-8.2747,292.5,39,"2",1
41,"N94","2C",1,44.0463,-8.2747,292.5,41,"2",1
41,"N94","2C",1,44.0463,-8.2747,292.5,51,"1",1
53,"N94","2B",1,43.487,-8.6388,142,30,"2",1
55,"N94","2B",1,43.4488,-8.8269,153,32,"2",1
83,"N94","3B",1,43.7811,-6.9079,140,34,"1",1
83,"N94","3B",1,43.7811,-6.9079,140,36,"1",1
83,"N94","3B",1,43.7811,-6.9079,140,38,"1",1
83,"N94","3B",1,43.7811,-6.9079,140,39,"1",1
83,"N94","3B",1,43.7811,-6.9079,140,46,"1",1
89,"N94","4A",1,43.6726,-5.6769,100,44,"1",1
92,"N94","4B",1,43.6261,-5.3882,113.5,39,"2",1
93,"N94","4NA",2,43.8416,-5.0709,612,50,"1",1
93,"N94","4NA",2,43.8416,-5.0709,612,61,"1",1
94,"N94","4C",1,43.7879,-5.0354,453.5,33,"2",1
94,"N94","4C",1,43.7879,-5.0354,453.5,35,"2",1
94,"N94","4C",1,43.7879,-5.0354,453.5,36,"1",1
94,"N94","4C",1,43.7879,-5.0354,453.5,36,"2",1
94,"N94","4C",1,43.7879,-5.0354,453.5,39,"1",1
94,"N94","4C",1,43.7879,-5.0354,453.5,40,"2",1
94,"N94","4C",1,43.7879,-5.0354,453.5,43,"1",1
94,"N94","4C",1,43.7879,-5.0354,453.5,43,"2",1
94,"N94","4C",1,43.7879,-5.0354,453.5,51,"1",1
95,"N94","4B",1,43.7383,-5.0065,194,38,"2",1
95,"N94","4B",1,43.7383,-5.0065,194,40,"1",1
95,"N94","4B",1,43.7383,-5.0065,194,44,"1",1
99,"N94","4C",1,43.6899,-4.532,301.5,35,"1",1
99,"N94","4C",1,43.6899,-4.532,301.5,45,"2",1
99,"N94","4C",1,43.6899,-4.532,301.5,46,"2",1
99,"N94","4C",1,43.6899,-4.532,301.5,47,"2",1
105,"N94","4C",1,43.5061,-4.5725,257,43,"1",1
113,"N94","5C",1,43.5938,-3.0778,240.5,43,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,22,"2",1
117,"N94","5C",1,43.5288,-2.2084,268.5,25,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,26,"2",1
117,"N94","5C",1,43.5288,-2.2084,268.5,27,"2",1
117,"N94","5C",1,43.5288,-2.2084,268.5,29,"1",2
117,"N94","5C",1,43.5288,-2.2084,268.5,29,"2",2
117,"N94","5C",1,43.5288,-2.2084,268.5,30,"1",3
117,"N94","5C",1,43.5288,-2.2084,268.5,30,"2",2
117,"N94","5C",1,43.5288,-2.2084,268.5,31,"1",2
117,"N94","5C",1,43.5288,-2.2084,268.5,31,"2",3
117,"N94","5C",1,43.5288,-2.2084,268.5,32,"1",3
117,"N94","5C",1,43.5288,-2.2084,268.5,32,"2",2
117,"N94","5C",1,43.5288,-2.2084,268.5,33,"1",2
117,"N94","5C",1,43.5288,-2.2084,268.5,33,"2",2
117,"N94","5C",1,43.5288,-2.2084,268.5,35,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,36,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,37,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,39,"1",1
117,"N94","5C",1,43.5288,-2.2084,268.5,45,"1",1
118,"N94","5B",1,43.4613,-2.3302,135.5,15,"1",1
118,"N94","5B",1,43.4613,-2.3302,135.5,17,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,24,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,31,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,34,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,35,"1",1
119,"N94","5A",1,43.3757,-2.2448,100,36,"1",1
119,"N94","5A",1,43.3757,-2.2448,100,37,"1",2
119,"N94","5A",1,43.3757,-2.2448,100,37,"2",3
119,"N94","5A",1,43.3757,-2.2448,100,38,"1",3
119,"N94","5A",1,43.3757,-2.2448,100,39,"1",2
119,"N94","5A",1,43.3757,-2.2448,100,39,"2",2
119,"N94","5A",1,43.3757,-2.2448,100,40,"1",4
119,"N94","5A",1,43.3757,-2.2448,100,41,"1",6
119,"N94","5A",1,43.3757,-2.2448,100,42,"1",5
119,"N94","5A",1,43.3757,-2.2448,100,43,"1",6
119,"N94","5A",1,43.3757,-2.2448,100,44,"1",3
119,"N94","5A",1,43.3757,-2.2448,100,44,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,45,"1",3
119,"N94","5A",1,43.3757,-2.2448,100,45,"2",1
119,"N94","5A",1,43.3757,-2.2448,100,49,"1",1
119,"N94","5A",1,43.3757,-2.2448,100,51,"1",1
119,"N94","5A",1,43.3757,-2.2448,100,52,"1",1
119,"N94","5A",1,43.3757,-2.2448,100,54,"2",1
121,"N94","5B",1,43.3742,-2.0215,102,38,"1",1
121,"N94","5B",1,43.3742,-2.0215,102,43,"2",1
121,"N94","5B",1,43.3742,-2.0215,102,53,"1",1
123,"N94","5B",1,43.4483,-2.226,140,25,"2",1
123,"N94","5B",1,43.4483,-2.226,140,29,"1",1
123,"N94","5B",1,43.4483,-2.226,140,36,"1",1
123,"N94","5B",1,43.4483,-2.226,140,38,"1",1
123,"N94","5B",1,43.4483,-2.226,140,38,"2",1
123,"N94","5B",1,43.4483,-2.226,140,42,"1",1
123,"N94","5B",1,43.4483,-2.226,140,43,"1",1
123,"N94","5B",1,43.4483,-2.226,140,45,"1",2
123,"N94","5B",1,43.4483,-2.226,140,46,"1",1
123,"N94","5B",1,43.4483,-2.226,140,48,"1",1
124,"N94","5A",1,43.3936,-2.3011,100,25,"2",1
124,"N94","5A",1,43.3936,-2.3011,100,29,"1",1
124,"N94","5A",1,43.3936,-2.3011,100,36,"1",1
124,"N94","5A",1,43.3936,-2.3011,100,36,"2",1
124,"N94","5A",1,43.3936,-2.3011,100,39,"1",1
124,"N94","5A",1,43.3936,-2.3011,100,42,"1",2
124,"N94","5A",1,43.3936,-2.3011,100,44,"1",1
124,"N94","5A",1,43.3936,-2.3011,100,45,"1",1
125,"N94","5B",1,43.5472,-2.564,193,36,"2",1
125,"N94","5B",1,43.5472,-2.564,193,40,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,28,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,28,"2",2
126,"N94","5C",1,43.5964,-2.6769,337.5,31,"2",1
126,"N94","5C",1,43.5964,-2.6769,337.5,32,"2",1
126,"N94","5C",1,43.5964,-2.6769,337.5,33,"1",2
126,"N94","5C",1,43.5964,-2.6769,337.5,33,"2",1
126,"N94","5C",1,43.5964,-2.6769,337.5,34,"2",1
126,"N94","5C",1,43.5964,-2.6769,337.5,35,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,36,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,36,"2",2
126,"N94","5C",1,43.5964,-2.6769,337.5,37,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,37,"2",1
126,"N94","5C",1,43.5964,-2.6769,337.5,38,"1",4
126,"N94","5C",1,43.5964,-2.6769,337.5,39,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,40,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,41,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,44,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,48,"1",1
126,"N94","5C",1,43.5964,-2.6769,337.5,58,"1",1
3,"N95","1B",1,41.9686,-9.048,114,30,"1",1
3,"N95","1B",1,41.9686,-9.048,114,31,"1",1
3,"N95","1B",1,41.9686,-9.048,114,32,"1",2
3,"N95","1B",1,41.9686,-9.048,114,32,"2",3
3,"N95","1B",1,41.9686,-9.048,114,34,"2",1
3,"N95","1B",1,41.9686,-9.048,114,35,"1",1
3,"N95","1B",1,41.9686,-9.048,114,35,"2",1
3,"N95","1B",1,41.9686,-9.048,114,36,"1",1
3,"N95","1B",1,41.9686,-9.048,114,36,"2",1
3,"N95","1B",1,41.9686,-9.048,114,38,"1",2
3,"N95","1B",1,41.9686,-9.048,114,38,"2",1
3,"N95","1B",1,41.9686,-9.048,114,39,"1",1
3,"N95","1B",1,41.9686,-9.048,114,39,"2",1
3,"N95","1B",1,41.9686,-9.048,114,40,"1",1
3,"N95","1B",1,41.9686,-9.048,114,40,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,16,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,24,"1",1
8,"N95","1B",1,42.1435,-9.0808,135,24,"2",2
8,"N95","1B",1,42.1435,-9.0808,135,25,"1",1
8,"N95","1B",1,42.1435,-9.0808,135,26,"1",2
8,"N95","1B",1,42.1435,-9.0808,135,26,"2",4
8,"N95","1B",1,42.1435,-9.0808,135,27,"1",2
8,"N95","1B",1,42.1435,-9.0808,135,27,"2",3
8,"N95","1B",1,42.1435,-9.0808,135,28,"1",2
8,"N95","1B",1,42.1435,-9.0808,135,28,"2",2
8,"N95","1B",1,42.1435,-9.0808,135,29,"1",4
8,"N95","1B",1,42.1435,-9.0808,135,29,"2",9
8,"N95","1B",1,42.1435,-9.0808,135,30,"1",8
8,"N95","1B",1,42.1435,-9.0808,135,30,"2",15
8,"N95","1B",1,42.1435,-9.0808,135,31,"1",5
8,"N95","1B",1,42.1435,-9.0808,135,31,"2",7
8,"N95","1B",1,42.1435,-9.0808,135,32,"1",10
8,"N95","1B",1,42.1435,-9.0808,135,32,"2",8
8,"N95","1B",1,42.1435,-9.0808,135,33,"1",9
8,"N95","1B",1,42.1435,-9.0808,135,33,"2",8
8,"N95","1B",1,42.1435,-9.0808,135,34,"1",6
8,"N95","1B",1,42.1435,-9.0808,135,34,"2",8
8,"N95","1B",1,42.1435,-9.0808,135,35,"1",4
8,"N95","1B",1,42.1435,-9.0808,135,36,"1",4
8,"N95","1B",1,42.1435,-9.0808,135,36,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,37,"1",2
8,"N95","1B",1,42.1435,-9.0808,135,37,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,39,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,40,"1",1
8,"N95","1B",1,42.1435,-9.0808,135,41,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,42,"2",1
8,"N95","1B",1,42.1435,-9.0808,135,44,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,15,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,26,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,27,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,29,"1",1
9,"N95","1A",1,42.2338,-8.9714,98.5,29,"2",4
9,"N95","1A",1,42.2338,-8.9714,98.5,30,"1",2
9,"N95","1A",1,42.2338,-8.9714,98.5,30,"2",3
9,"N95","1A",1,42.2338,-8.9714,98.5,31,"1",2
9,"N95","1A",1,42.2338,-8.9714,98.5,32,"1",2
9,"N95","1A",1,42.2338,-8.9714,98.5,32,"2",4
9,"N95","1A",1,42.2338,-8.9714,98.5,33,"1",6
9,"N95","1A",1,42.2338,-8.9714,98.5,33,"2",2
9,"N95","1A",1,42.2338,-8.9714,98.5,34,"1",1
9,"N95","1A",1,42.2338,-8.9714,98.5,34,"2",2
9,"N95","1A",1,42.2338,-8.9714,98.5,35,"1",3
9,"N95","1A",1,42.2338,-8.9714,98.5,35,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,36,"1",4
9,"N95","1A",1,42.2338,-8.9714,98.5,37,"1",2
9,"N95","1A",1,42.2338,-8.9714,98.5,38,"1",1
9,"N95","1A",1,42.2338,-8.9714,98.5,39,"2",2
9,"N95","1A",1,42.2338,-8.9714,98.5,46,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,47,"2",1
9,"N95","1A",1,42.2338,-8.9714,98.5,55,"2",1
13,"N95","1B",1,42.5132,-9.2924,136,31,"1",1
14,"N95","1A",1,42.6135,-9.2132,99,30,"1",1
14,"N95","1A",1,42.6135,-9.2132,99,30,"2",1
14,"N95","1A",1,42.6135,-9.2132,99,31,"2",1
14,"N95","1A",1,42.6135,-9.2132,99,39,"1",2
14,"N95","1A",1,42.6135,-9.2132,99,41,"1",1
16,"N95","1C",1,42.5252,-9.3913,236,27,"1",1
16,"N95","1C",1,42.5252,-9.3913,236,33,"1",1
17,"N95","1C",1,42.9343,-9.5539,230.5,39,"2",1
18,"N95","1B",1,42.9645,-9.4676,177.5,15,"2",1
18,"N95","1B",1,42.9645,-9.4676,177.5,28,"2",1
18,"N95","1B",1,42.9645,-9.4676,177.5,31,"1",1
20,"N95","1C",1,42.7395,-9.5278,218,34,"2",1
21,"N95","1B",1,42.6974,-9.31,123.5,28,"2",1
22,"N95","2B",1,43.0919,-9.4104,148,27,"2",1
22,"N95","2B",1,43.0919,-9.4104,148,28,"1",1
22,"N95","2B",1,43.0919,-9.4104,148,28,"2",3
22,"N95","2B",1,43.0919,-9.4104,148,29,"1",1
22,"N95","2B",1,43.0919,-9.4104,148,29,"2",1
22,"N95","2B",1,43.0919,-9.4104,148,30,"2",3
22,"N95","2B",1,43.0919,-9.4104,148,31,"1",6
22,"N95","2B",1,43.0919,-9.4104,148,31,"2",4
22,"N95","2B",1,43.0919,-9.4104,148,32,"1",4
22,"N95","2B",1,43.0919,-9.4104,148,32,"2",7
22,"N95","2B",1,43.0919,-9.4104,148,33,"1",4
22,"N95","2B",1,43.0919,-9.4104,148,34,"1",1
22,"N95","2B",1,43.0919,-9.4104,148,34,"2",2
22,"N95","2B",1,43.0919,-9.4104,148,36,"1",2
22,"N95","2B",1,43.0919,-9.4104,148,36,"2",1
22,"N95","2B",1,43.0919,-9.4104,148,37,"1",2
22,"N95","2B",1,43.0919,-9.4104,148,37,"2",1
22,"N95","2B",1,43.0919,-9.4104,148,38,"1",2
22,"N95","2B",1,43.0919,-9.4104,148,41,"1",1
22,"N95","2B",1,43.0919,-9.4104,148,42,"1",3
23,"N95","2B",1,43.2035,-9.4233,171,28,"1",1
23,"N95","2B",1,43.2035,-9.4233,171,29,"2",1
23,"N95","2B",1,43.2035,-9.4233,171,31,"1",1
23,"N95","2B",1,43.2035,-9.4233,171,31,"2",1
23,"N95","2B",1,43.2035,-9.4233,171,33,"1",1
23,"N95","2B",1,43.2035,-9.4233,171,36,"1",2
23,"N95","2B",1,43.2035,-9.4233,171,36,"2",1
23,"N95","2B",1,43.2035,-9.4233,171,37,"2",1
23,"N95","2B",1,43.2035,-9.4233,171,44,"1",1
24,"N95","2C",1,43.323,-9.4376,269,36,"2",1
24,"N95","2C",1,43.323,-9.4376,269,37,"2",1
24,"N95","2C",1,43.323,-9.4376,269,42,"1",2
24,"N95","2C",1,43.323,-9.4376,269,48,"1",1
24,"N95","2C",1,43.323,-9.4376,269,51,"1",1
27,"N95","2C",1,43.4391,-9.1947,265.5,24,"1",1
27,"N95","2C",1,43.4391,-9.1947,265.5,31,"2",1
27,"N95","2C",1,43.4391,-9.1947,265.5,32,"2",2
27,"N95","2C",1,43.4391,-9.1947,265.5,34,"1",2
27,"N95","2C",1,43.4391,-9.1947,265.5,35,"1",1
27,"N95","2C",1,43.4391,-9.1947,265.5,35,"2",3
27,"N95","2C",1,43.4391,-9.1947,265.5,36,"1",2
27,"N95","2C",1,43.4391,-9.1947,265.5,36,"2",2
27,"N95","2C",1,43.4391,-9.1947,265.5,37,"1",2
27,"N95","2C",1,43.4391,-9.1947,265.5,38,"1",5
27,"N95","2C",1,43.4391,-9.1947,265.5,39,"1",2
27,"N95","2C",1,43.4391,-9.1947,265.5,39,"2",2
27,"N95","2C",1,43.4391,-9.1947,265.5,40,"1",3
27,"N95","2C",1,43.4391,-9.1947,265.5,42,"1",2
27,"N95","2C",1,43.4391,-9.1947,265.5,46,"1",1
28,"N95","2B",1,43.3604,-9.0693,151,29,"1",1
29,"N95","2B",1,43.4496,-8.8243,149,30,"2",1
29,"N95","2B",1,43.4496,-8.8243,149,32,"2",1
29,"N95","2B",1,43.4496,-8.8243,149,35,"2",1
29,"N95","2B",1,43.4496,-8.8243,149,36,"2",1
29,"N95","2B",1,43.4496,-8.8243,149,37,"2",1
29,"N95","2B",1,43.4496,-8.8243,149,39,"1",1
30,"N95","2B",1,43.5495,-8.9391,189,29,"1",1
32,"N95","2B",1,43.5374,-8.7203,155.5,25,"2",1
32,"N95","2B",1,43.5374,-8.7203,155.5,28,"2",3
32,"N95","2B",1,43.5374,-8.7203,155.5,29,"1",1
32,"N95","2B",1,43.5374,-8.7203,155.5,29,"2",1
32,"N95","2B",1,43.5374,-8.7203,155.5,31,"2",1
32,"N95","2B",1,43.5374,-8.7203,155.5,34,"1",1
32,"N95","2B",1,43.5374,-8.7203,155.5,39,"1",1
33,"N95","2B",1,43.6227,-8.5955,166.5,27,"1",1
33,"N95","2B",1,43.6227,-8.5955,166.5,28,"1",1
33,"N95","2B",1,43.6227,-8.5955,166.5,40,"1",1
34,"N95","2C",1,43.6834,-8.813,409,25,"2",1
34,"N95","2C",1,43.6834,-8.813,409,26,"2",1
34,"N95","2C",1,43.6834,-8.813,409,27,"2",1
34,"N95","2C",1,43.6834,-8.813,409,30,"1",1
34,"N95","2C",1,43.6834,-8.813,409,34,"1",2
34,"N95","2C",1,43.6834,-8.813,409,34,"2",2
34,"N95","2C",1,43.6834,-8.813,409,35,"2",1
34,"N95","2C",1,43.6834,-8.813,409,37,"1",1
34,"N95","2C",1,43.6834,-8.813,409,39,"1",2
34,"N95","2C",1,43.6834,-8.813,409,40,"1",1
34,"N95","2C",1,43.6834,-8.813,409,40,"2",1
34,"N95","2C",1,43.6834,-8.813,409,45,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,28,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,32,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,34,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,36,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,37,"1",2
35,"N95","2NA",2,43.6813,-8.8559,573,37,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,39,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,40,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,41,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,43,"1",2
35,"N95","2NA",2,43.6813,-8.8559,573,43,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,44,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,45,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,45,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,46,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,47,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,48,"1",2
35,"N95","2NA",2,43.6813,-8.8559,573,49,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,49,"2",3
35,"N95","2NA",2,43.6813,-8.8559,573,51,"1",2
35,"N95","2NA",2,43.6813,-8.8559,573,51,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,52,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,52,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,53,"2",2
35,"N95","2NA",2,43.6813,-8.8559,573,54,"2",1
35,"N95","2NA",2,43.6813,-8.8559,573,60,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,61,"1",1
35,"N95","2NA",2,43.6813,-8.8559,573,68,"1",1
36,"N95","2B",1,43.5358,-8.5188,140,25,"1",1
36,"N95","2B",1,43.5358,-8.5188,140,26,"1",1
36,"N95","2B",1,43.5358,-8.5188,140,28,"1",4
36,"N95","2B",1,43.5358,-8.5188,140,28,"2",2
