"","gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"3618","1"," 32",36,43.2073,-9.4157,169,55,2,"N01","Gaidropsarus macrophthalmus"
"3711","1"," 32",37,43.3573,-9.3787,272,10,1,"N01","Gaidropsarus macrophthalmus"
"3821","1"," 32",38,43.3171,-9.2675,168.5,10,1,"N01","Gaidropsarus macrophthalmus"
"4025","1"," 32",40,43.3691,-9.0555,150.5,15,2,"N01","Gaidropsarus macrophthalmus"
"4125","1"," 32",41,43.4926,-8.9779,175.5,35,3,"N01","Gaidropsarus macrophthalmus"
"4216","1"," 32",42,43.5589,-9.0489,300,25,2,"N01","Gaidropsarus macrophthalmus"
"4318","1"," 32",43,43.7224,-8.384,167.5,55,1,"N01","Gaidropsarus macrophthalmus"
"4415","1"," 32",44,43.7732,-8.3018,173,21,2,"N01","Gaidropsarus macrophthalmus"
"5710","1"," 32",57,43.62,-8.9401,314.5,15,2,"N01","Gaidropsarus macrophthalmus"
"5816","1"," 32",58,43.6103,-8.7508,179.5,20,2,"N01","Gaidropsarus macrophthalmus"
"6913","1"," 32",69,43.9697,-6.7613,292,5,1,"N01","Gaidropsarus macrophthalmus"
"8318","1"," 32",83,43.6875,-5.4853,142.5,15,1,"N01","Gaidropsarus macrophthalmus"
"8519","1"," 32",85,43.7052,-5.1898,150.5,5,1,"N01","Gaidropsarus macrophthalmus"
"9123","1"," 32",91,43.878,-5.3934,314,25,3,"N01","Gaidropsarus macrophthalmus"
"11125","1"," 32",111,43.4597,-2.3315,137,5,1,"N01","Gaidropsarus macrophthalmus"
"11613","1"," 32",116,43.5576,-2.2373,364,25,5,"N01","Gaidropsarus macrophthalmus"
"11716","1"," 32",117,43.4451,-2.2277,138.5,10,2,"N01","Gaidropsarus macrophthalmus"
"4102","1"," 48",4,42.0401,-9.1326,139,10,1,"N01","Macroramphosus scolopax"
"5100","1"," 48",5,41.9888,-9.3095,173,215,12,"N01","Macroramphosus scolopax"
"670","1"," 48",6,42.0679,-9.3575,230.5,792,50,"N01","Macroramphosus scolopax"
"7101","1"," 48",7,42.1199,-9.2749,186,30,1,"N01","Macroramphosus scolopax"
"1234","1"," 48",12,42.2866,-9.3449,240.5,42,3,"N01","Macroramphosus scolopax"
"1614","1"," 48",16,42.7871,-9.5409,236,25,2,"N01","Macroramphosus scolopax"
"2215","1"," 48",22,42.9355,-9.5539,230,43,3,"N01","Macroramphosus scolopax"
"2620","1"," 48",26,43.6056,-8.5081,152,10,2,"N01","Macroramphosus scolopax"
"2719","1"," 48",27,43.6908,-8.5185,174.5,5,1,"N01","Macroramphosus scolopax"
"3712","1"," 48",37,43.3573,-9.3787,272,20,1,"N01","Macroramphosus scolopax"
"3822","1"," 48",38,43.3171,-9.2675,168.5,5,1,"N01","Macroramphosus scolopax"
"3911","1"," 48",39,43.4278,-9.1943,243.5,113,5,"N01","Macroramphosus scolopax"
"4126","1"," 48",41,43.4926,-8.9779,175.5,5,1,"N01","Macroramphosus scolopax"
"4416","1"," 48",44,43.7732,-8.3018,173,8,2,"N01","Macroramphosus scolopax"
"4521","1"," 48",45,43.9076,-8.1454,187.5,5,1,"N01","Macroramphosus scolopax"
"4716","1"," 48",47,44.0422,-8.0131,233,17,1,"N01","Macroramphosus scolopax"
"4920","1"," 48",49,43.9933,-7.5652,182.5,10,1,"N01","Macroramphosus scolopax"
"5817","1"," 48",58,43.6103,-8.7508,179.5,30,2,"N01","Macroramphosus scolopax"
"5916","1"," 48",59,43.7822,-8.5979,260,535,31,"N01","Macroramphosus scolopax"
"6119","1"," 48",61,43.9518,-8.3582,244.5,180,11,"N01","Macroramphosus scolopax"
"7022","1"," 72",70,43.595,-6.1052,56.5,365,4,"N01","Sardina pilchardus"
"8920","1"," 72",89,43.6658,-5.6631,95,80,1,"N01","Sardina pilchardus"
"10821","1"," 72",108,43.483,-3.344,75,50,1,"N01","Sardina pilchardus"
"11424","1"," 72",114,43.3678,-2.0352,97,155,2,"N01","Sardina pilchardus"
"11817","1"," 72",118,43.3777,-2.2484,99,380,5,"N01","Sardina pilchardus"
"3128","1"," 73",31,43.368,-8.7672,94.5,494,1,"N01","Scomber colias"
"2926","1"," 82",29,43.45,-8.5132,106.5,610,2,"N01","Spondyliosoma cantharus"
"7023","1"," 82",70,43.595,-6.1052,56.5,9950,55,"N01","Spondyliosoma cantharus"
"10219","1"," 82",102,43.4703,-4.1219,84,260,1,"N01","Spondyliosoma cantharus"
"10712","1"," 82",107,43.4589,-3.3767,39,225,8,"N01","Spondyliosoma cantharus"
"2927","1","105",29,43.45,-8.5132,106.5,435,23,"N01","Buglossidium luteum"
"3027","1","105",30,43.3882,-8.6458,99.5,80,3,"N01","Buglossidium luteum"
"3129","1","105",31,43.368,-8.7672,94.5,65,8,"N01","Buglossidium luteum"
"3220","1","105",32,43.467,-8.6986,138,53,2,"N01","Buglossidium luteum"
"6726","1","105",67,43.6193,-7.0555,104,15,1,"N01","Buglossidium luteum"
"7024","1","105",70,43.595,-6.1052,56.5,50,4,"N01","Buglossidium luteum"
"8921","1","105",89,43.6658,-5.6631,95,315,20,"N01","Buglossidium luteum"
"10414","1","105",104,43.5127,-3.7483,45.5,20,2,"N01","Buglossidium luteum"
"10713","1","105",107,43.4589,-3.3767,39,5,1,"N01","Buglossidium luteum"
"10822","1","105",108,43.483,-3.344,75,70,6,"N01","Buglossidium luteum"
"5316","1","145",53,43.8919,-8.724,464,190,1,"N01","Raja brachyura"
"5413","1","145",54,44.0436,-8.7125,461.5,250,2,"N01","Raja brachyura"
"1198","1","  6",119,43.6007,-2.2811,572.5,4.28449014567266,1,"N01","Argyropelecus olfersii"
"7514","1","  7",75,43.8838,-6.4713,553.5,1,1,"N01","Argyropelecus hemigymnus"
"8715","1","  7",87,43.7788,-5.0157,432,1,1,"N01","Argyropelecus hemigymnus"
"8810","1","  7",88,43.8177,-5.0271,583.5,8.56898029134533,14,"N01","Argyropelecus hemigymnus"
"9514","1","  7",95,43.7019,-4.5084,542.5,8.56898029134533,3,"N01","Argyropelecus hemigymnus"
"1199","1","  7",119,43.6007,-2.2811,572.5,4.28449014567266,6,"N01","Argyropelecus hemigymnus"
"6914","1"," 22",69,43.9697,-6.7613,292,15,2,"N01","Chlorophthalmus agassizi"
"9124","1"," 22",91,43.878,-5.3934,314,30,1,"N01","Chlorophthalmus agassizi"
"3514","1"," 27",35,43.2366,-9.5111,260.5,8,1,"N01","Dicologlossa cuneata"
"7102","1"," 28",7,42.1199,-9.2749,186,10,1,"N01","Echiodon dentatus"
"6915","1"," 28",69,43.9697,-6.7613,292,5,2,"N01","Echiodon dentatus"
"9218","1"," 28",92,43.6371,-4.9974,394,15,1,"N01","Echiodon dentatus"
"4921","1"," 33",49,43.9933,-7.5652,182.5,185,1,"N01","Gaidropsarus vulgaris"
"1318","1"," 38",13,42.2991,-9.4555,532.5,100,2,"N01","Hoplostethus mediterraneus"
"1712","1"," 38",17,42.7179,-9.5812,633,2160,22,"N01","Hoplostethus mediterraneus"
"5317","1"," 38",53,43.8919,-8.724,464,90,13,"N01","Hoplostethus mediterraneus"
"5414","1"," 38",54,44.0436,-8.7125,461.5,10,2,"N01","Hoplostethus mediterraneus"
"7515","1"," 38",75,43.8838,-6.4713,553.5,405,15,"N01","Hoplostethus mediterraneus"
"7315","1"," 40",73,43.7592,-6.2735,258,30,1,"N01","Lampanyctus crocodilus"
"8716","1"," 40",87,43.7788,-5.0157,432,5,1,"N01","Lampanyctus crocodilus"
"11910","1"," 40",119,43.6007,-2.2811,572.5,17.1379605826907,1,"N01","Lampanyctus crocodilus"
"7516","1"," 54",75,43.8838,-6.4713,553.5,60,5,"N01","Mora moro"
"9515","1"," 54",95,43.7019,-4.5084,542.5,89.974293059126,2,"N01","Mora moro"
"7517","1"," 58",75,43.8838,-6.4713,553.5,40,1,"N01","Notacanthus bonaparte"
"9516","1"," 58",95,43.7019,-4.5084,542.5,68.5518423307626,1,"N01","Notacanthus bonaparte"
"7025","1"," 61",70,43.595,-6.1052,56.5,2845,95,"N01","Pagellus bogaraveo"
"10415","1"," 61",104,43.5127,-3.7483,45.5,185,5,"N01","Pagellus bogaraveo"
"10714","1"," 61",107,43.4589,-3.3767,39,5700,216,"N01","Pagellus bogaraveo"
"6217","1"," 67",62,43.7714,-7.3,136.5,1,1,"N01","Pomatoschistus minutus"
"11126","1"," 67",111,43.4597,-2.3315,137,1,1,"N01","Pomatoschistus minutus"
"11818","1"," 67",118,43.3777,-2.2484,99,1,1,"N01","Pomatoschistus minutus"
"10416","1"," 71",104,43.5127,-3.7483,45.5,11900,5,"N01","Raja undulata"
"4922","1"," 75",49,43.9933,-7.5652,182.5,15,2,"N01","Scorpaena loppei"
"5023","1"," 75",50,44.0212,-7.3193,184,65,2,"N01","Scorpaena loppei"
"7725","1"," 75",77,43.882,-6.5996,142.5,120,6,"N01","Scorpaena loppei"
"9023","1"," 75",90,43.7811,-5.5922,158,40,1,"N01","Scorpaena loppei"
"12228","1"," 75",122,43.5152,-2.9056,130.5,55,2,"N01","Scorpaena loppei"
"1319","1"," 80",13,42.2991,-9.4555,532.5,345,1,"N01","Scymnodon ringens"
"1713","1"," 80",17,42.7179,-9.5812,633,670,1,"N01","Scymnodon ringens"
"9517","1"," 80",95,43.7019,-4.5084,542.5,282.776349614396,1,"N01","Scymnodon ringens"
"10417","1"," 89",104,43.5127,-3.7483,45.5,10532,157,"N01","Trachurus mediterraneus"
"10715","1"," 89",107,43.4589,-3.3767,39,925,39,"N01","Trachurus mediterraneus"
"1714","1"," 91",17,42.7179,-9.5812,633,1345,3,"N01","Trachyrincus scabrus"
"8811","1"," 91",88,43.8177,-5.0271,583.5,501.285347043702,11,"N01","Trachyrincus scabrus"
"9518","1"," 91",95,43.7019,-4.5084,542.5,72.8363324764353,1,"N01","Trachyrincus scabrus"
"11911","1"," 91",119,43.6007,-2.2811,572.5,1302.48500428449,18,"N01","Trachyrincus scabrus"
"1320","1"," 97",13,42.2991,-9.4555,532.5,152,6,"N01","Xenodermichthys copei"
"1715","1"," 97",17,42.7179,-9.5812,633,40,4,"N01","Xenodermichthys copei"
"9219","1"," 97",92,43.6371,-4.9974,394,20,2,"N01","Xenodermichthys copei"
"9519","1"," 97",95,43.7019,-4.5084,542.5,38.560411311054,1,"N01","Xenodermichthys copei"
"11912","1"," 97",119,43.6007,-2.2811,572.5,175.664095972579,16,"N01","Xenodermichthys copei"
"10716","1"," 99",107,43.4589,-3.3767,39,165,9,"N01","Engraulis encrasicolus"
"7120","1","102",71,43.6865,-6.082,113,15,1,"N01","Ammodytes tobianus"
"9520","1","104",95,43.7019,-4.5084,542.5,445.586975149957,1,"N01","Beryx splendens"
"8025","1","106",80,43.843,-5.782,168,70,1,"N01","Callanthias ruber"
"1321","1","111",13,42.2991,-9.4555,532.5,845,6,"N01","Coelorinchus caelorhincus"
"5415","1","111",54,44.0436,-8.7125,461.5,35,1,"N01","Coelorinchus caelorhincus"
"9220","1","111",92,43.6371,-4.9974,394,115,4,"N01","Coelorinchus caelorhincus"
"11614","1","111",116,43.5576,-2.2373,364,35,1,"N01","Coelorinchus caelorhincus"
"1522","1","113",15,42.5311,-9.2909,133,5,1,"N01","Deltentosteus quadrimaculatus"
"4127","1","113",41,43.4926,-8.9779,175.5,10,1,"N01","Deltentosteus quadrimaculatus"
"4818","1","113",48,43.7897,-7.535,120,1,1,"N01","Deltentosteus quadrimaculatus"
"4923","1","113",49,43.9933,-7.5652,182.5,2,1,"N01","Deltentosteus quadrimaculatus"
"5122","1","113",51,43.9605,-7.2018,175,2,2,"N01","Deltentosteus quadrimaculatus"
"10823","1","113",108,43.483,-3.344,75,35,7,"N01","Deltentosteus quadrimaculatus"
"11425","1","113",114,43.3678,-2.0352,97,10,2,"N01","Deltentosteus quadrimaculatus"
"1200","1","121",1,42.2266,-8.9734,101,20,6,"N01","Lesueurigobius friesii"
"2100","1","121",2,42.1439,-9.0754,135.5,235,91,"N01","Lesueurigobius friesii"
"4103","1","121",4,42.0401,-9.1326,139,10,3,"N01","Lesueurigobius friesii"
"7103","1","121",7,42.1199,-9.2749,186,2,1,"N01","Lesueurigobius friesii"
"9100","1","121",9,42.3633,-9.1359,136,75,25,"N01","Lesueurigobius friesii"
"1080","1","121",10,42.2639,-9.093,138.5,65,27,"N01","Lesueurigobius friesii"
"11100","1","121",11,42.1928,-9.1688,154,50,23,"N01","Lesueurigobius friesii"
"1523","1","121",15,42.5311,-9.2909,133,15,4,"N01","Lesueurigobius friesii"
"2421","1","121",24,43.4576,-8.8078,149,30,23,"N01","Lesueurigobius friesii"
"2519","1","121",25,43.51,-8.6939,148.5,12,4,"N01","Lesueurigobius friesii"
"2720","1","121",27,43.6908,-8.5185,174.5,5,2,"N01","Lesueurigobius friesii"
"2821","1","121",28,43.6469,-8.5892,174.5,10,3,"N01","Lesueurigobius friesii"
"3619","1","121",36,43.2073,-9.4157,169,35,18,"N01","Lesueurigobius friesii"
"4128","1","121",41,43.4926,-8.9779,175.5,5,1,"N01","Lesueurigobius friesii"
"5818","1","121",58,43.6103,-8.7508,179.5,25,4,"N01","Lesueurigobius friesii"
"6514","1","121",65,43.8799,-7.1122,160,3,1,"N01","Lesueurigobius friesii"
"6819","1","121",68,43.7809,-6.9089,139,10,2,"N01","Lesueurigobius friesii"
"8319","1","121",83,43.6875,-5.4853,142.5,10,3,"N01","Lesueurigobius friesii"
"9419","1","121",94,43.6405,-4.6011,189.5,15,3,"N01","Lesueurigobius friesii"
"11127","1","121",111,43.4597,-2.3315,137,40,23,"N01","Lesueurigobius friesii"
"11426","1","121",114,43.3678,-2.0352,97,40,18,"N01","Lesueurigobius friesii"
"11519","1","121",115,43.3912,-2.2961,100,10,2,"N01","Lesueurigobius friesii"
"11717","1","121",117,43.4451,-2.2277,138.5,275,141,"N01","Lesueurigobius friesii"
"11819","1","121",118,43.3777,-2.2484,99,5,2,"N01","Lesueurigobius friesii"
"2101","1","123",2,42.1439,-9.0754,135.5,2,1,"N01","Maurolicus muelleri"
"5101","1","123",5,41.9888,-9.3095,173,2,1,"N01","Maurolicus muelleri"
"7104","1","123",7,42.1199,-9.2749,186,10,3,"N01","Maurolicus muelleri"
"11101","1","123",11,42.1928,-9.1688,154,5,3,"N01","Maurolicus muelleri"
"1918","1","123",19,42.6279,-9.3772,139,10,5,"N01","Maurolicus muelleri"
"2520","1","123",25,43.51,-8.6939,148.5,5,1,"N01","Maurolicus muelleri"
"2721","1","123",27,43.6908,-8.5185,174.5,5,3,"N01","Maurolicus muelleri"
"2822","1","123",28,43.6469,-8.5892,174.5,5,3,"N01","Maurolicus muelleri"
"4026","1","123",40,43.3691,-9.0555,150.5,7,6,"N01","Maurolicus muelleri"
"4522","1","123",45,43.9076,-8.1454,187.5,5,2,"N01","Maurolicus muelleri"
"4924","1","123",49,43.9933,-7.5652,182.5,1,1,"N01","Maurolicus muelleri"
"5318","1","123",53,43.8919,-8.724,464,1,1,"N01","Maurolicus muelleri"
"5416","1","123",54,44.0436,-8.7125,461.5,2,1,"N01","Maurolicus muelleri"
"5819","1","123",58,43.6103,-8.7508,179.5,50,96,"N01","Maurolicus muelleri"
"5917","1","123",59,43.7822,-8.5979,260,2,2,"N01","Maurolicus muelleri"
"6916","1","123",69,43.9697,-6.7613,292,1,1,"N01","Maurolicus muelleri"
"7219","1","123",72,43.7929,-6.1029,222,1,1,"N01","Maurolicus muelleri"
"11015","1","123",110,43.5908,-3.0866,227,1,1,"N01","Maurolicus muelleri"
"7026","1","126",70,43.595,-6.1052,56.5,1150,2,"N01","Chelon labrosus"
"1322","1","134",13,42.2991,-9.4555,532.5,1630,2,"N01","Leucoraja circularis"
"5417","1","134",54,44.0436,-8.7125,461.5,15,1,"N01","Leucoraja circularis"
"3028","1","138",30,43.3882,-8.6458,99.5,230,1,"N01","Pegusa lascaris"
"10418","1","138",104,43.5127,-3.7483,45.5,1460,9,"N01","Pegusa lascaris"
"10419","1","146",104,43.5127,-3.7483,45.5,685,7,"N01","Pagrus pagrus"
"10717","1","146",107,43.4589,-3.3767,39,545,5,"N01","Pagrus pagrus"
"10420","1","147",104,43.5127,-3.7483,45.5,14500,8,"N01","Raja microocellata"
"7027","1","158",70,43.595,-6.1052,56.5,780,2,"N01","Diplodus vulgaris"
"10421","1","160",104,43.5127,-3.7483,45.5,1210,2,"N01","Lithognathus mormyrus"
"10718","1","160",107,43.4589,-3.3767,39,9300,12,"N01","Lithognathus mormyrus"
"5820","1","181",58,43.6103,-8.7508,179.5,1,1,"N01","Pomatoschistus norvegicus"
"1716","1","182",17,42.7179,-9.5812,633,65,1,"N01","Synaphobranchus kaupii"
"9521","1","182",95,43.7019,-4.5084,542.5,8.56898029134533,1,"N01","Synaphobranchus kaupii"
"1717","1","184",17,42.7179,-9.5812,633,540,4,"N01","Lepidion lepidion"
"7518","1","184",75,43.8838,-6.4713,553.5,1190,21,"N01","Lepidion lepidion"
"9522","1","184",95,43.7019,-4.5084,542.5,154.241645244216,3,"N01","Lepidion lepidion"
"11913","1","184",119,43.6007,-2.2811,572.5,167.095115681234,3,"N01","Lepidion lepidion"
"10719","1","186",107,43.4589,-3.3767,39,20,1,"N01","Arnoglossus thori"
"10824","1","186",108,43.483,-3.344,75,50,3,"N01","Arnoglossus thori"
"7519","1","192",75,43.8838,-6.4713,553.5,10,4,"N01","Halargyreus johnsonii"
"11016","1","197",110,43.5908,-3.0866,227,35,1,"N01","Scomberesox saurus saurus"
"11128","1","197",111,43.4597,-2.3315,137,65,2,"N01","Scomberesox saurus saurus"
"11520","1","197",115,43.3912,-2.2961,100,65,1,"N01","Scomberesox saurus saurus"
"2323","1","206",23,43.0445,-9.4171,146,41,1,"N01","Ophidion barbatum"
"4626","1","207",46,43.8407,-7.931,127,50,1,"N01","Phrynorhombus norvegicus"
"4217","1","224",42,43.5589,-9.0489,300,20,1,"N01","Chaunax pictus"
"9523","1","232",95,43.7019,-4.5084,542.5,1053.98457583548,1,"N01","Nesiarchus nasutus"
"1235","2"," 29",1,42.2266,-8.9734,101,10050,624,"N01","Polybius henslowii"
"2102","2"," 29",2,42.1439,-9.0754,135.5,670,40,"N01","Polybius henslowii"
"3101","2"," 29",3,42.079,-8.9864,105.5,2795,167,"N01","Polybius henslowii"
"4104","2"," 29",4,42.0401,-9.1326,139,220,13,"N01","Polybius henslowii"
"5102","2"," 29",5,41.9888,-9.3095,173,30,3,"N01","Polybius henslowii"
"680","2"," 29",6,42.0679,-9.3575,230.5,631667,43563,"N01","Polybius henslowii"
"7105","2"," 29",7,42.1199,-9.2749,186,7150,493,"N01","Polybius henslowii"
"8101","2"," 29",8,42.392,-9.0272,95,10100,662,"N01","Polybius henslowii"
"9101","2"," 29",9,42.3633,-9.1359,136,685,46,"N01","Polybius henslowii"
"1090","2"," 29",10,42.2639,-9.093,138.5,2395,150,"N01","Polybius henslowii"
"11102","2"," 29",11,42.1928,-9.1688,154,150,20,"N01","Polybius henslowii"
"1236","2"," 29",12,42.2866,-9.3449,240.5,640500,45750,"N01","Polybius henslowii"
"1323","2"," 29",13,42.2991,-9.4555,532.5,17100,1080,"N01","Polybius henslowii"
"1414","2"," 29",14,42.4769,-9.3661,263,240040,14696,"N01","Polybius henslowii"
"1524","2"," 29",15,42.5311,-9.2909,133,2720,234,"N01","Polybius henslowii"
"1615","2"," 29",16,42.7871,-9.5409,236,178850,12125,"N01","Polybius henslowii"
"1718","2"," 29",17,42.7179,-9.5812,633,3490,249,"N01","Polybius henslowii"
"1825","2"," 29",18,42.697,-9.3125,124,475,31,"N01","Polybius henslowii"
"1919","2"," 29",19,42.6279,-9.3772,139,270,17,"N01","Polybius henslowii"
"2125","2"," 29",21,42.8508,-9.4232,151,990,64,"N01","Polybius henslowii"
"2216","2"," 29",22,42.9355,-9.5539,230,531156,29784,"N01","Polybius henslowii"
"2324","2"," 29",23,43.0445,-9.4171,146,2135,133,"N01","Polybius henslowii"
"2422","2"," 29",24,43.4576,-8.8078,149,44150,2038,"N01","Polybius henslowii"
"2521","2"," 29",25,43.51,-8.6939,148.5,710,45,"N01","Polybius henslowii"
"2621","2"," 29",26,43.6056,-8.5081,152,785,50,"N01","Polybius henslowii"
"2722","2"," 29",27,43.6908,-8.5185,174.5,2245,136,"N01","Polybius henslowii"
"2823","2"," 29",28,43.6469,-8.5892,174.5,1075,71,"N01","Polybius henslowii"
"2928","2"," 29",29,43.45,-8.5132,106.5,60000,3214,"N01","Polybius henslowii"
"3029","2"," 29",30,43.3882,-8.6458,99.5,60900,3625,"N01","Polybius henslowii"
"3130","2"," 29",31,43.368,-8.7672,94.5,74100,4317,"N01","Polybius henslowii"
"3221","2"," 29",32,43.467,-8.6986,138,412463,24263,"N01","Polybius henslowii"
"3314","2"," 29",33,43.5335,-8.4994,135.5,2136,148,"N01","Polybius henslowii"
"3417","2"," 29",34,43.0956,-9.5694,246.5,127450,8327,"N01","Polybius henslowii"
"3515","2"," 29",35,43.2366,-9.5111,260.5,226100,15073,"N01","Polybius henslowii"
"3620","2"," 29",36,43.2073,-9.4157,169,25000,1000,"N01","Polybius henslowii"
"3713","2"," 29",37,43.3573,-9.3787,272,260200,18810,"N01","Polybius henslowii"
"3823","2"," 29",38,43.3171,-9.2675,168.5,105720,6677,"N01","Polybius henslowii"
"3912","2"," 29",39,43.4278,-9.1943,243.5,349988,23595,"N01","Polybius henslowii"
"4027","2"," 29",40,43.3691,-9.0555,150.5,4650,328,"N01","Polybius henslowii"
"4129","2"," 29",41,43.4926,-8.9779,175.5,129450,8352,"N01","Polybius henslowii"
"4218","2"," 29",42,43.5589,-9.0489,300,115500,7700,"N01","Polybius henslowii"
"4319","2"," 29",43,43.7224,-8.384,167.5,17500,1277,"N01","Polybius henslowii"
"4417","2"," 29",44,43.7732,-8.3018,173,314016,22897,"N01","Polybius henslowii"
"4523","2"," 29",45,43.9076,-8.1454,187.5,1180,92,"N01","Polybius henslowii"
"4627","2"," 29",46,43.8407,-7.931,127,130,6,"N01","Polybius henslowii"
"4717","2"," 29",47,44.0422,-8.0131,233,125650,8471,"N01","Polybius henslowii"
"4819","2"," 29",48,43.7897,-7.535,120,125650,9307,"N01","Polybius henslowii"
"4925","2"," 29",49,43.9933,-7.5652,182.5,1590,108,"N01","Polybius henslowii"
"5319","2"," 29",53,43.8919,-8.724,464,3335,192,"N01","Polybius henslowii"
"5418","2"," 29",54,44.0436,-8.7125,461.5,560,25,"N01","Polybius henslowii"
"5511","2"," 29",55,44.0617,-8.4486,332,69300,4725,"N01","Polybius henslowii"
"5612","2"," 29",56,44.0457,-8.2904,296.5,71900,4902,"N01","Polybius henslowii"
"5711","2"," 29",57,43.62,-8.9401,314.5,178550,10145,"N01","Polybius henslowii"
"5918","2"," 29",59,43.7822,-8.5979,260,217500,13454,"N01","Polybius henslowii"
"6010","2"," 29",60,43.8824,-8.5071,282.5,148800,9300,"N01","Polybius henslowii"
"6120","2"," 29",61,43.9518,-8.3582,244.5,168900,7980,"N01","Polybius henslowii"
"6218","2"," 29",62,43.7714,-7.3,136.5,139730,8825,"N01","Polybius henslowii"
"6320","2"," 29",63,43.6925,-7.1845,119.5,2285,140,"N01","Polybius henslowii"
"6417","2"," 29",64,43.7385,-6.9818,130.5,135800,8668,"N01","Polybius henslowii"
"6515","2"," 29",65,43.8799,-7.1122,160,1710,139,"N01","Polybius henslowii"
"6619","2"," 29",66,43.8642,-7.32,155,300,20,"N01","Polybius henslowii"
"6727","2"," 29",67,43.6193,-7.0555,104,110000,6804,"N01","Polybius henslowii"
"6820","2"," 29",68,43.7809,-6.9089,139,23100,1523,"N01","Polybius henslowii"
"6917","2"," 29",69,43.9697,-6.7613,292,660,41,"N01","Polybius henslowii"
"7028","2"," 29",70,43.595,-6.1052,56.5,208450,15556,"N01","Polybius henslowii"
"7121","2"," 29",71,43.6865,-6.082,113,14250,961,"N01","Polybius henslowii"
"7220","2"," 29",72,43.7929,-6.1029,222,155200,10233,"N01","Polybius henslowii"
"7316","2"," 29",73,43.7592,-6.2735,258,13850,1013,"N01","Polybius henslowii"
"7520","2"," 29",75,43.8838,-6.4713,553.5,890,66,"N01","Polybius henslowii"
"7726","2"," 29",77,43.882,-6.5996,142.5,25,3,"N01","Polybius henslowii"
"7817","2"," 29",78,43.7991,-6.5765,142.5,175,12,"N01","Polybius henslowii"
"7915","2"," 29",79,43.7228,-6.4237,135,75,5,"N01","Polybius henslowii"
"8026","2"," 29",80,43.843,-5.782,168,40,3,"N01","Polybius henslowii"
"8122","2"," 29",81,43.8904,-5.6045,284,185,11,"N01","Polybius henslowii"
"8224","2"," 29",82,43.7608,-5.3807,158,170,12,"N01","Polybius henslowii"
"8320","2"," 29",83,43.6875,-5.4853,142.5,31550,2080,"N01","Polybius henslowii"
"8423","2"," 29",84,43.6315,-5.4105,112,227400,16052,"N01","Polybius henslowii"
"8520","2"," 29",85,43.7052,-5.1898,150.5,1365,94,"N01","Polybius henslowii"
"8922","2"," 29",89,43.6658,-5.6631,95,310500,20250,"N01","Polybius henslowii"
"9024","2"," 29",90,43.7811,-5.5922,158,1290,90,"N01","Polybius henslowii"
"9125","2"," 29",91,43.878,-5.3934,314,140,12,"N01","Polybius henslowii"
"9221","2"," 29",92,43.6371,-4.9974,394,10,1,"N01","Polybius henslowii"
"9420","2"," 29",94,43.6405,-4.6011,189.5,25,1,"N01","Polybius henslowii"
"9610","2"," 29",96,43.5144,-4.5397,266,159150,11052,"N01","Polybius henslowii"
"9721","2"," 29",97,43.4809,-4.728,98,117500,7663,"N01","Polybius henslowii"
"9820","2"," 29",98,43.4475,-4.4822,105.5,2235,157,"N01","Polybius henslowii"
"10016","2"," 29",100,43.5842,-4.6685,173.5,690,51,"N01","Polybius henslowii"
"10123","2"," 29",101,43.5435,-4.2908,167,53650,3743,"N01","Polybius henslowii"
"10220","2"," 29",102,43.4703,-4.1219,84,63550,4539,"N01","Polybius henslowii"
"10317","2"," 29",103,43.5517,-3.8771,110,63555,4540,"N01","Polybius henslowii"
"10517","2"," 29",105,43.6435,-3.7823,184.5,80,4,"N01","Polybius henslowii"
"10612","2"," 29",106,43.6686,-3.7946,258.5,103650,6546,"N01","Polybius henslowii"
"10825","2"," 29",108,43.483,-3.344,75,990,62,"N01","Polybius henslowii"
"10922","2"," 29",109,43.5773,-3.2866,183.5,150,11,"N01","Polybius henslowii"
"11017","2"," 29",110,43.5908,-3.0866,227,645,47,"N01","Polybius henslowii"
"11319","2"," 29",113,43.559,-1.9174,152,20,1,"N01","Polybius henslowii"
"11427","2"," 29",114,43.3678,-2.0352,97,145,9,"N01","Polybius henslowii"
"11521","2"," 29",115,43.3912,-2.2961,100,290,20,"N01","Polybius henslowii"
"11718","2"," 29",117,43.4451,-2.2277,138.5,170,9,"N01","Polybius henslowii"
"11820","2"," 29",118,43.3777,-2.2484,99,615,35,"N01","Polybius henslowii"
"12016","2"," 29",120,43.5568,-2.5811,224,10,1,"N01","Polybius henslowii"
"12229","2"," 29",122,43.5152,-2.9056,130.5,80,5,"N01","Polybius henslowii"
"1415","2"," 18",14,42.4769,-9.3661,263,440,43,"N01","Munida sarsi"
"3418","2"," 18",34,43.0956,-9.5694,246.5,1420,218,"N01","Munida sarsi"
"3516","2"," 18",35,43.2366,-9.5111,260.5,560,75,"N01","Munida sarsi"
"3714","2"," 18",37,43.3573,-9.3787,272,14000,1615,"N01","Munida sarsi"
"3913","2"," 18",39,43.4278,-9.1943,243.5,83576,8797,"N01","Munida sarsi"
"4219","2"," 18",42,43.5589,-9.0489,300,17350,1735,"N01","Munida sarsi"
"5320","2"," 18",53,43.8919,-8.724,464,140,15,"N01","Munida sarsi"
"5419","2"," 18",54,44.0436,-8.7125,461.5,45,4,"N01","Munida sarsi"
