"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 90",30,43.2469,-9.121,94.5,92150,1301,"N15","Trachurus trachurus"
"1"," 90",31,43.3627,-9.062,152,982420,5735,"N15","Trachurus trachurus"
"1"," 90",32,43.4884,-8.9705,176.5,5885,31,"N15","Trachurus trachurus"
"1"," 90",33,43.5412,-9.0814,294.5,155.11892450879,1,"N15","Trachurus trachurus"
"1"," 90",34,43.6181,-8.9059,254.5,879.007238883144,2,"N15","Trachurus trachurus"
"1"," 90",36,43.7045,-8.7298,291,390,2,"N15","Trachurus trachurus"
"1"," 90",45,43.9507,-8.361,246.5,350,1,"N15","Trachurus trachurus"
"1"," 90",46,43.8389,-7.915,128.5,125450,3466,"N15","Trachurus trachurus"
"1"," 90",47,44.0217,-7.8222,197.5,8102.3784901758,128,"N15","Trachurus trachurus"
"1"," 90",48,44.0391,-8.0246,229,29750,84,"N15","Trachurus trachurus"
"1"," 90",49,44.0491,-8.2568,295.5,372,2,"N15","Trachurus trachurus"
"1"," 90",50,43.9068,-8.1545,186,15755,471,"N15","Trachurus trachurus"
"1"," 90",51,43.8177,-8.2819,178,17506.4267352185,114,"N15","Trachurus trachurus"
"1"," 90",52,43.8191,-8.3903,191,333,1,"N15","Trachurus trachurus"
"1"," 90",53,43.7173,-8.3942,166.5,4065,19,"N15","Trachurus trachurus"
"1"," 90",54,43.3946,-8.6462,105.5,4655,69,"N15","Trachurus trachurus"
"1"," 90",55,43.4476,-8.5072,102,268100,2101,"N15","Trachurus trachurus"
"1"," 90",56,43.5339,-8.5072,134,41500,1140,"N15","Trachurus trachurus"
"1"," 90",57,43.6077,-8.5089,154,5725,106,"N15","Trachurus trachurus"
"1"," 90",58,43.3705,-8.7636,96,80319.4578896418,773,"N15","Trachurus trachurus"
"1"," 90",59,43.4432,-8.8308,148.5,185880,1628,"N15","Trachurus trachurus"
"1"," 90",60,43.5412,-8.722,154.5,740,11,"N15","Trachurus trachurus"
"1"," 90",61,43.4608,-8.6901,136,2857,16,"N15","Trachurus trachurus"
"1"," 90",62,43.627,-8.5937,169,355,2,"N15","Trachurus trachurus"
"1"," 90",63,43.6901,-8.5189,174,760,3,"N15","Trachurus trachurus"
"1"," 90",64,43.7833,-7.5262,117,29970,361,"N15","Trachurus trachurus"
"1"," 90",67,44.0211,-7.3348,186.5,2800,19,"N15","Trachurus trachurus"
"1"," 90",68,43.9952,-7.001,181.5,13620,66,"N15","Trachurus trachurus"
"1"," 90",69,43.8837,-7.1151,160,670,6,"N15","Trachurus trachurus"
"1"," 90",70,43.959,-7.1971,174.5,3102.3784901758,23,"N15","Trachurus trachurus"
"1"," 90",71,43.8663,-7.319,154.5,2420,16,"N15","Trachurus trachurus"
"1"," 90",72,43.619,-7.0449,105,118000,1464,"N15","Trachurus trachurus"
"1"," 90",73,43.7831,-6.9086,141,8810,72,"N15","Trachurus trachurus"
"1"," 90",74,43.739,-6.9897,132,16091.0031023785,210,"N15","Trachurus trachurus"
"1"," 90",75,43.6751,-7.162,115.5,10610,407,"N15","Trachurus trachurus"
"1"," 90",77,43.8852,-6.6004,144,13739.4564198688,303,"N15","Trachurus trachurus"
"1"," 90",78,43.8919,-6.5244,248.5,445.304937076476,18,"N15","Trachurus trachurus"
"1"," 90",80,43.7982,-6.5915,137.5,14075,503,"N15","Trachurus trachurus"
"1"," 90",81,43.7199,-6.4228,131.5,27165,1200,"N15","Trachurus trachurus"
"1"," 90",82,43.7611,-6.3164,207,9206,144,"N15","Trachurus trachurus"
"1"," 90",83,43.6912,-6.2762,134.5,3855,137,"N15","Trachurus trachurus"
"1"," 90",84,43.6012,-6.1014,62.5,19215,550,"N15","Trachurus trachurus"
"1"," 90",85,43.6861,-6.0758,112.5,54075,2437,"N15","Trachurus trachurus"
"1"," 90",86,43.7726,-6.082,219.5,6160,78,"N15","Trachurus trachurus"
"1"," 90",88,43.8468,-5.7683,181,31500,686,"N15","Trachurus trachurus"
"1"," 90",89,43.8916,-5.5839,307.5,1422,14,"N15","Trachurus trachurus"
"1"," 90",91,43.663,-5.6467,93.5,11470,1007,"N15","Trachurus trachurus"
"1"," 90",92,43.6963,-5.5116,140.5,94495,1606,"N15","Trachurus trachurus"
"1"," 90",93,43.766,-5.3621,155,794450,31744,"N15","Trachurus trachurus"
"1"," 90",94,43.7855,-5.5786,162.5,90800,1570,"N15","Trachurus trachurus"
"1"," 90",95,43.6278,-5.3903,114.5,202542,2049,"N15","Trachurus trachurus"
"1"," 90",96,43.8674,-5.3353,275,3430,25,"N15","Trachurus trachurus"
"1"," 90",97,43.7053,-5.17,150.5,178970,2209,"N15","Trachurus trachurus"
"1"," 90",102,43.7275,-4.9908,186,7065,48,"N15","Trachurus trachurus"
"1"," 90",103,43.6379,-4.9712,372.5,495,4,"N15","Trachurus trachurus"
"1"," 90",104,43.5712,-4.8383,138,63235,1635,"N15","Trachurus trachurus"
"1"," 90",105,43.6529,-4.799,173,6975,79,"N15","Trachurus trachurus"
"1"," 90",106,43.4862,-4.7321,105.5,72185,754,"N15","Trachurus trachurus"
"1"," 90",107,43.5153,-4.5354,259,11200,49,"N15","Trachurus trachurus"
"1"," 90",108,43.6424,-4.5526,193.5,1415,10,"N15","Trachurus trachurus"
"1"," 90",110,43.4639,-4.3071,112,26763.1851085832,675,"N15","Trachurus trachurus"
"1"," 90",111,43.5499,-4.2557,163,66350,2835,"N15","Trachurus trachurus"
"1"," 90",112,43.4707,-4.1185,83,2135,96,"N15","Trachurus trachurus"
"1"," 90",113,43.5551,-3.8678,114,890,9,"N15","Trachurus trachurus"
"1"," 90",114,43.5147,-3.7566,47,20710,1217,"N15","Trachurus trachurus"
"1"," 90",115,43.6427,-3.7828,182.5,3350,60,"N15","Trachurus trachurus"
"1"," 90",116,43.6697,-3.7603,346.5,390,3,"N15","Trachurus trachurus"
"1"," 90",117,43.5704,-3.3121,178,139150,5961,"N15","Trachurus trachurus"
"1"," 90",118,43.4601,-3.3816,39.5,371875,59433,"N15","Trachurus trachurus"
"1"," 90",119,43.471,-3.3301,74,565,5,"N15","Trachurus trachurus"
"1"," 90",120,43.5934,-3.0627,214,431215,1751,"N15","Trachurus trachurus"
"1"," 90",121,43.5156,-2.8926,131.5,290300,11410,"N15","Trachurus trachurus"
"1"," 90",122,43.7591,-1.499,48,150624,7890,"N15","Trachurus trachurus"
"1"," 90",123,43.6998,-1.6907,116.5,719480,22996,"N15","Trachurus trachurus"
"1"," 90",124,43.837,-1.9908,142,234630,12782,"N15","Trachurus trachurus"
"1"," 90",125,43.9077,-2.1378,346,6624,58,"N15","Trachurus trachurus"
"1"," 90",126,43.3791,-2.2603,99,614400,17899,"N15","Trachurus trachurus"
"1"," 90",127,43.3932,-2.3124,100,1382245.08790072,34459,"N15","Trachurus trachurus"
"1"," 90",128,43.5557,-2.5898,207,466645,1433,"N15","Trachurus trachurus"
"1"," 90",129,43.5942,-2.6692,306,2690,18,"N15","Trachurus trachurus"
"1"," 90",130,43.3644,-2.0483,98.5,80024,1693,"N15","Trachurus trachurus"
"1"," 90",131,43.4435,-2.2377,138,393465.634075508,25561,"N15","Trachurus trachurus"
