"","gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"6657","1"," 32",2,42.1506,-9.0719,136,140,6,"N00","Gaidropsarus macrophthalmus"
"6662","1"," 32",7,41.9689,-9.0503,118,25,1,"N00","Gaidropsarus macrophthalmus"
"6663","1"," 32",8,42.1985,-9.1655,152,25,1,"N00","Gaidropsarus macrophthalmus"
"6666","1"," 32",11,42.3991,-9.0521,105,40,3,"N00","Gaidropsarus macrophthalmus"
"6667","1"," 32",12,42.3572,-9.3316,275,10,1,"N00","Gaidropsarus macrophthalmus"
"6668","1"," 32",13,42.4726,-9.3645,270,5,1,"N00","Gaidropsarus macrophthalmus"
"6671","1"," 32",16,42.687,-9.3087,123.5,20,1,"N00","Gaidropsarus macrophthalmus"
"6672","1"," 32",17,42.7934,-9.3951,144.5,10,1,"N00","Gaidropsarus macrophthalmus"
"6673","1"," 32",18,42.7852,-9.539,234.5,15,1,"N00","Gaidropsarus macrophthalmus"
"6674","1"," 32",19,42.9348,-9.5599,238.5,25,2,"N00","Gaidropsarus macrophthalmus"
"6678","1"," 32",23,43.203,-9.4214,169.5,25,1,"N00","Gaidropsarus macrophthalmus"
"6679","1"," 32",24,43.3136,-9.2785,168.5,20,2,"N00","Gaidropsarus macrophthalmus"
"6680","1"," 32",25,43.3694,-9.3619,275.5,30,2,"N00","Gaidropsarus macrophthalmus"
"6685","1"," 32",30,43.9672,-8.5515,353.5,145,8,"N00","Gaidropsarus macrophthalmus"
"6686","1"," 32",31,44.0611,-8.449,330,80,3,"N00","Gaidropsarus macrophthalmus"
"6687","1"," 32",32,44.0495,-8.2584,293.5,15,1,"N00","Gaidropsarus macrophthalmus"
"6688","1"," 32",33,43.4492,-8.9782,161.5,20,1,"N00","Gaidropsarus macrophthalmus"
"6689","1"," 32",34,43.5435,-9.0797,297,45,6,"N00","Gaidropsarus macrophthalmus"
"6690","1"," 32",35,43.6079,-8.9208,267,60,4,"N00","Gaidropsarus macrophthalmus"
"6691","1"," 32",36,43.6843,-8.8671,644.5,21.4224507283633,1,"N00","Gaidropsarus macrophthalmus"
"6692","1"," 32",37,43.7097,-8.7279,294.5,15,1,"N00","Gaidropsarus macrophthalmus"
"6693","1"," 32",38,43.8036,-8.6036,284,35,3,"N00","Gaidropsarus macrophthalmus"
"6694","1"," 32",39,43.841,-8.4835,236.5,160,5,"N00","Gaidropsarus macrophthalmus"
"6699","1"," 32",44,43.6242,-8.5956,165.5,15,2,"N00","Gaidropsarus macrophthalmus"
"6700","1"," 32",45,43.5482,-8.749,160,45,2,"N00","Gaidropsarus macrophthalmus"
"6701","1"," 32",46,43.455,-8.8146,151.5,10,1,"N00","Gaidropsarus macrophthalmus"
"6703","1"," 32",48,43.4678,-8.6997,138.5,20,1,"N00","Gaidropsarus macrophthalmus"
"6708","1"," 32",53,43.9529,-8.3525,243.5,95,3,"N00","Gaidropsarus macrophthalmus"
"6724","1"," 32",70,43.6908,-7.1738,118.5,40,1,"N00","Gaidropsarus macrophthalmus"
"6725","1"," 32",71,43.7066,-7.0306,122.5,40,1,"N00","Gaidropsarus macrophthalmus"
"6739","1"," 32",85,43.6873,-5.4947,137,20,1,"N00","Gaidropsarus macrophthalmus"
"6740","1"," 32",86,43.8683,-5.3606,273,20,3,"N00","Gaidropsarus macrophthalmus"
"6741","1"," 32",87,43.7844,-5.5827,160.5,15,2,"N00","Gaidropsarus macrophthalmus"
"6742","1"," 32",88,43.6677,-5.6729,93,15,1,"N00","Gaidropsarus macrophthalmus"
"6743","1"," 32",89,43.6308,-5.4002,116.5,15,1,"N00","Gaidropsarus macrophthalmus"
"6749","1"," 32",95,43.7795,-5.0219,429.5,25,1,"N00","Gaidropsarus macrophthalmus"
"6752","1"," 32",98,43.585,-4.6699,173,15,2,"N00","Gaidropsarus macrophthalmus"
"6757","1"," 32",103,43.4639,-4.3228,111.5,10,1,"N00","Gaidropsarus macrophthalmus"
"6808","1"," 33",32,44.0495,-8.2584,293.5,330,1,"N00","Gaidropsarus vulgaris"
"6809","1"," 33",33,43.4492,-8.9782,161.5,350,1,"N00","Gaidropsarus vulgaris"
"6813","1"," 33",37,43.7097,-8.7279,294.5,50,1,"N00","Gaidropsarus vulgaris"
"6819","1"," 33",43,43.6917,-8.515,173.5,65,1,"N00","Gaidropsarus vulgaris"
"6859","1"," 33",84,43.7601,-5.3821,155,95,1,"N00","Gaidropsarus vulgaris"
"6978","1"," 39",82,43.8469,-5.7763,173.5,500,2,"N00","Labrus mixtus"
"7009","1"," 39",113,43.5181,-2.8984,131.5,15,1,"N00","Labrus mixtus"
"7095","1"," 41",78,43.8983,-6.5349,232,335,1,"N00","Lepidopus caudatus"
"7099","1"," 41",82,43.8469,-5.7763,173.5,390,1,"N00","Lepidopus caudatus"
"7143","1"," 48",4,42.0542,-9.3621,236.5,10,1,"N00","Macroramphosus scolopax"
"7157","1"," 48",18,42.7852,-9.539,234.5,35,1,"N00","Macroramphosus scolopax"
"7158","1"," 48",19,42.9348,-9.5599,238.5,35,3,"N00","Macroramphosus scolopax"
"7159","1"," 48",20,43.0368,-9.4167,143,25,1,"N00","Macroramphosus scolopax"
"7160","1"," 48",21,43.0889,-9.5684,247,765,48,"N00","Macroramphosus scolopax"
"7161","1"," 48",22,43.2356,-9.512,264.5,40,2,"N00","Macroramphosus scolopax"
"7172","1"," 48",33,43.4492,-8.9782,161.5,40,1,"N00","Macroramphosus scolopax"
"7176","1"," 48",37,43.7097,-8.7279,294.5,15,1,"N00","Macroramphosus scolopax"
"7178","1"," 48",39,43.841,-8.4835,236.5,20,1,"N00","Macroramphosus scolopax"
"7182","1"," 48",43,43.6917,-8.515,173.5,10,1,"N00","Macroramphosus scolopax"
"7184","1"," 48",45,43.5482,-8.749,160,55,2,"N00","Macroramphosus scolopax"
"7185","1"," 48",46,43.455,-8.8146,151.5,10,1,"N00","Macroramphosus scolopax"
"7191","1"," 48",52,44.0427,-8.018,232.5,10,1,"N00","Macroramphosus scolopax"
"7192","1"," 48",53,43.9529,-8.3525,243.5,15,1,"N00","Macroramphosus scolopax"
"7200","1"," 48",61,43.9557,-7.2103,175,5,1,"N00","Macroramphosus scolopax"
"7228","1"," 48",90,43.7049,-5.1851,154.5,20,1,"N00","Macroramphosus scolopax"
"7288","1"," 59",28,44.1011,-8.9285,692,1511.62790697674,80,"N00","Nezumia aequalis"
"7289","1"," 59",29,44.047,-8.7198,466,1230,33,"N00","Nezumia aequalis"
"7296","1"," 59",36,43.6843,-8.8671,644.5,1499.57155098543,108,"N00","Nezumia aequalis"
"7336","1"," 59",77,43.8798,-6.4701,531.5,460,50,"N00","Nezumia aequalis"
"7355","1"," 59",96,43.8238,-5.0499,563,668.380462724936,48,"N00","Nezumia aequalis"
"7360","1"," 59",101,43.7062,-4.5221,565,457.6144036009,32,"N00","Nezumia aequalis"
"7483","1"," 73",103,43.4639,-4.3228,111.5,725,18,"N00","Scomber colias"
"7484","1"," 73",104,43.467,-4.1264,83,40,1,"N00","Scomber colias"
"7498","1"," 73",118,43.3692,-2.0338,97,85,1,"N00","Scomber colias"
"7545","1"," 75",43,43.6917,-8.515,173.5,90,6,"N00","Scorpaena loppei"
"7562","1"," 75",60,44.0143,-7.2895,182,60,4,"N00","Scorpaena loppei"
"7583","1"," 75",82,43.8469,-5.7763,173.5,60,1,"N00","Scorpaena loppei"
"7585","1"," 75",84,43.7601,-5.3821,155,390,13,"N00","Scorpaena loppei"
"7614","1"," 75",113,43.5181,-2.8984,131.5,10,1,"N00","Scorpaena loppei"
"7702","1"," 78",80,43.7968,-6.5794,139,165,4,"N00","Scorpaena notata"
"7704","1"," 78",82,43.8469,-5.7763,173.5,80,2,"N00","Scorpaena notata"
"7739","1"," 78",117,43.393,-2.3025,101.5,110,1,"N00","Scorpaena notata"
"7740","1"," 78",118,43.3692,-2.0338,97,165,2,"N00","Scorpaena notata"
"7741","1"," 78",119,43.3781,-2.2492,98,595,6,"N00","Scorpaena notata"
"7820","1","  6",77,43.8798,-6.4701,531.5,5,1,"N00","Argyropelecus olfersii"
"7941","1","  7",77,43.8798,-6.4701,531.5,2,2,"N00","Argyropelecus hemigymnus"
"7958","1","  7",94,43.6375,-4.9948,388,3,1,"N00","Argyropelecus hemigymnus"
"7960","1","  7",96,43.8238,-5.0499,563,3.42759211653813,3,"N00","Argyropelecus hemigymnus"
"7965","1","  7",101,43.7062,-4.5221,565,0.750187546886722,1,"N00","Argyropelecus hemigymnus"
"8014","1"," 12",28,44.1011,-8.9285,692,56.2640660165041,1,"N00","Bathysolea profundicola"
"8080","1"," 12",95,43.7795,-5.0219,429.5,35,1,"N00","Bathysolea profundicola"
"8086","1"," 12",101,43.7062,-4.5221,565,112.528132033008,3,"N00","Bathysolea profundicola"
"8135","1"," 26",28,44.1011,-8.9285,692,138.784696174044,2,"N00","Deania calcea"
"8143","1"," 26",36,43.6843,-8.8671,644.5,46015.4241645244,18,"N00","Deania calcea"
"8202","1"," 26",96,43.8238,-5.0499,563,64.26735218509,1,"N00","Deania calcea"
"8336","1"," 27",109,43.4609,-3.3796,36,90,1,"N00","Dicologlossa cuneata"
"8399","1"," 28",50,43.838,-7.9095,126.5,20,1,"N00","Echiodon dentatus"
"8447","1"," 28",99,43.5078,-4.5613,239.5,10,1,"N00","Echiodon dentatus"
"8498","1"," 38",28,44.1011,-8.9285,692,45723.9309827457,279,"N00","Hoplostethus mediterraneus"
"8546","1"," 38",77,43.8798,-6.4701,531.5,20,4,"N00","Hoplostethus mediterraneus"
"8563","1"," 38",94,43.6375,-4.9948,388,30,1,"N00","Hoplostethus mediterraneus"
"8564","1"," 38",95,43.7795,-5.0219,429.5,25,1,"N00","Hoplostethus mediterraneus"
"8570","1"," 38",101,43.7062,-4.5221,565,22.5056264066016,2,"N00","Hoplostethus mediterraneus"
"8621","1"," 40",30,43.9672,-8.5515,353.5,20,1,"N00","Lampanyctus crocodilus"
"8685","1"," 40",95,43.7795,-5.0219,429.5,40,2,"N00","Lampanyctus crocodilus"
"8691","1"," 40",101,43.7062,-4.5221,565,45.0112528132033,2,"N00","Lampanyctus crocodilus"
"8788","1"," 54",77,43.8798,-6.4701,531.5,60,6,"N00","Mora moro"
"8812","1"," 54",101,43.7062,-4.5221,565,656.414103525882,7,"N00","Mora moro"
"8928","1"," 58",96,43.8238,-5.0499,563,132.819194515853,3,"N00","Notacanthus bonaparte"
"8933","1"," 58",101,43.7062,-4.5221,565,176.29407351838,2,"N00","Notacanthus bonaparte"
"9017","1"," 61",63,43.5955,-6.1066,58,475,16,"N00","Pagellus bogaraveo"
"9045","1"," 61",92,43.4809,-4.7302,93.5,615,4,"N00","Pagellus bogaraveo"
"9059","1"," 61",106,43.5122,-3.7493,40,605,44,"N00","Pagellus bogaraveo"
"9062","1"," 61",109,43.4609,-3.3796,36,270,20,"N00","Pagellus bogaraveo"
"9184","1"," 67",110,43.4821,-3.3442,73.5,1,1,"N00","Pomatoschistus minutus"
"9301","1"," 71",106,43.5122,-3.7493,40,1600,3,"N00","Raja undulata"
"9304","1"," 71",109,43.4609,-3.3796,36,860,1,"N00","Raja undulata"
"9353","1"," 80",36,43.6843,-8.8671,644.5,719.794344473008,3,"N00","Scymnodon ringens"
"9501","1"," 89",63,43.5955,-6.1066,58,960,78,"N00","Trachurus mediterraneus"
"9502","1"," 89",64,43.6868,-6.0831,111.5,140,13,"N00","Trachurus mediterraneus"
"9504","1"," 89",66,43.6874,-6.266,129.5,11,1,"N00","Trachurus mediterraneus"
"9543","1"," 89",106,43.5122,-3.7493,40,3590,193,"N00","Trachurus mediterraneus"
"9546","1"," 89",109,43.4609,-3.3796,36,18270,593,"N00","Trachurus mediterraneus"
"9587","1"," 91",28,44.1011,-8.9285,692,38297.0742685671,74,"N00","Trachyrincus scabrus"
"9588","1"," 91",29,44.047,-8.7198,466,365,2,"N00","Trachyrincus scabrus"
"9654","1"," 91",96,43.8238,-5.0499,563,8.56898029134533,3,"N00","Trachyrincus scabrus"
"9659","1"," 91",101,43.7062,-4.5221,565,1575.39384846212,13,"N00","Trachyrincus scabrus"
"9708","1"," 97",28,44.1011,-8.9285,692,45.0112528132033,1,"N00","Xenodermichthys copei"
"9716","1"," 97",36,43.6843,-8.8671,644.5,85.6898029134533,3,"N00","Xenodermichthys copei"
"9829","1","104",28,44.1011,-8.9285,692,258.814703675919,1,"N00","Beryx splendens"
"9976","1","105",54,43.3679,-8.7695,92,30,2,"N00","Buglossidium luteum"
"9985","1","105",63,43.5955,-6.1066,58,10,2,"N00","Buglossidium luteum"
"10013","1","105",92,43.4809,-4.7302,93.5,45,2,"N00","Buglossidium luteum"
"10025","1","105",104,43.467,-4.1264,83,30,3,"N00","Buglossidium luteum"
"10026","1","105",105,43.5511,-3.8784,110.5,30,2,"N00","Buglossidium luteum"
"10027","1","105",106,43.5122,-3.7493,40,5,1,"N00","Buglossidium luteum"
"10030","1","105",109,43.4609,-3.3796,36,15,2,"N00","Buglossidium luteum"
"10031","1","105",110,43.4821,-3.3442,73.5,65,5,"N00","Buglossidium luteum"
"10126","1","108",84,43.7601,-5.3821,155,10,1,"N00","Citharus linguatula"
"10257","1","111",94,43.6375,-4.9948,388,45,1,"N00","Coelorinchus caelorhincus"
"10291","1","113",6,42.0299,-9.1467,139,2,1,"N00","Deltentosteus quadrimaculatus"
"10387","1","113",103,43.4639,-4.3228,111.5,15,2,"N00","Deltentosteus quadrimaculatus"
"10388","1","113",104,43.467,-4.1264,83,5,2,"N00","Deltentosteus quadrimaculatus"
"10394","1","113",110,43.4821,-3.3442,73.5,25,11,"N00","Deltentosteus quadrimaculatus"
"10399","1","113",115,43.5264,-2.4509,206.5,3,1,"N00","Deltentosteus quadrimaculatus"
"10469","1","115",63,43.5955,-6.1066,58,4370,3,"N00","Diplodus cervinus cervinus"
"10590","1","116",63,43.5955,-6.1066,58,1050,1,"N00","Diplodus sargus sargus"
"10649","1","121",1,42.2302,-8.9725,104,10,1,"N00","Lesueurigobius friesii"
"10650","1","121",2,42.1506,-9.0719,136,10,4,"N00","Lesueurigobius friesii"
"10662","1","121",14,42.6073,-9.3679,137.5,3,1,"N00","Lesueurigobius friesii"
"10663","1","121",15,42.6168,-9.2147,101,20,2,"N00","Lesueurigobius friesii"
"10665","1","121",17,42.7934,-9.3951,144.5,15,4,"N00","Lesueurigobius friesii"
"10671","1","121",23,43.203,-9.4214,169.5,5,1,"N00","Lesueurigobius friesii"
"10693","1","121",45,43.5482,-8.749,160,5,1,"N00","Lesueurigobius friesii"
"10719","1","121",72,43.7984,-7.1193,142.5,15,3,"N00","Lesueurigobius friesii"
"10722","1","121",75,43.7792,-6.907,138,4,2,"N00","Lesueurigobius friesii"
"10732","1","121",85,43.6873,-5.4947,137,15,6,"N00","Lesueurigobius friesii"
"10764","1","121",117,43.393,-2.3025,101.5,3,1,"N00","Lesueurigobius friesii"
"10765","1","121",118,43.3692,-2.0338,97,10,3,"N00","Lesueurigobius friesii"
"10766","1","121",119,43.3781,-2.2492,98,10,3,"N00","Lesueurigobius friesii"
"10767","1","121",120,43.4385,-2.2219,139,125,51,"N00","Lesueurigobius friesii"
"10786","1","123",17,42.7934,-9.3951,144.5,5,1,"N00","Maurolicus muelleri"
"10788","1","123",19,42.9348,-9.5599,238.5,2,1,"N00","Maurolicus muelleri"
"10866","1","123",98,43.585,-4.6699,173,2,1,"N00","Maurolicus muelleri"
"10867","1","123",99,43.5078,-4.5613,239.5,1,1,"N00","Maurolicus muelleri"
"10868","1","123",100,43.6399,-4.5703,195,2,2,"N00","Maurolicus muelleri"
"10918","1","134",28,44.1011,-8.9285,692,1087.77194298575,1,"N00","Leucoraja circularis"
"11119","1","136",109,43.4609,-3.3796,36,275,3,"N00","Sarpa salpa"
"11237","1","138",106,43.5122,-3.7493,40,1085,7,"N00","Pegusa lascaris"
"11240","1","138",109,43.4609,-3.3796,36,315,1,"N00","Pegusa lascaris"
"11348","1","143",96,43.8238,-5.0499,563,0.856898029134533,1,"N00","Paraliparis membranaceus"
"11479","1","146",106,43.5122,-3.7493,40,130,1,"N00","Pagrus pagrus"
"11482","1","146",109,43.4609,-3.3796,36,265,8,"N00","Pagrus pagrus"
"11600","1","147",106,43.5122,-3.7493,40,8900,6,"N00","Raja microocellata"
"11721","1","149",106,43.5122,-3.7493,40,1920,2,"N00","Scophthalmus rhombus"
"11724","1","149",109,43.4609,-3.3796,36,910,1,"N00","Scophthalmus rhombus"
"11787","1","155",50,43.838,-7.9095,126.5,55,1,"N00","Torpedo marmorata"
"11864","1","156",6,42.0299,-9.1467,139,5,1,"N00","Lepidotrigla dieuzeidei"
"11866","1","156",8,42.1985,-9.1655,152,5,2,"N00","Lepidotrigla dieuzeidei"
"11868","1","156",10,42.3704,-9.1753,148,5,1,"N00","Lepidotrigla dieuzeidei"
"11869","1","156",11,42.3991,-9.0521,105,10,1,"N00","Lepidotrigla dieuzeidei"
"11872","1","156",14,42.6073,-9.3679,137.5,45,8,"N00","Lepidotrigla dieuzeidei"
"11873","1","156",15,42.6168,-9.2147,101,25,1,"N00","Lepidotrigla dieuzeidei"
"11874","1","156",16,42.687,-9.3087,123.5,20,3,"N00","Lepidotrigla dieuzeidei"
"11875","1","156",17,42.7934,-9.3951,144.5,10,1,"N00","Lepidotrigla dieuzeidei"
"11907","1","156",49,43.4447,-8.4951,99.5,40,1,"N00","Lepidotrigla dieuzeidei"
"11915","1","156",57,43.6135,-8.4863,154.5,65,2,"N00","Lepidotrigla dieuzeidei"
"11970","1","156",113,43.5181,-2.8984,131.5,20,1,"N00","Lepidotrigla dieuzeidei"
"12042","1","158",63,43.5955,-6.1066,58,900,3,"N00","Diplodus vulgaris"
"12205","1","160",106,43.5122,-3.7493,40,1500,2,"N00","Lithognathus mormyrus"
"12208","1","160",109,43.4609,-3.3796,36,8600,10,"N00","Lithognathus mormyrus"
"12257","1","182",36,43.6843,-8.8671,644.5,17.1379605826907,1,"N00","Synaphobranchus kaupii"
"12317","1","182",97,43.6551,-4.8076,186.5,1,1,"N00","Synaphobranchus kaupii"
"12370","1","184",28,44.1011,-8.9285,692,1961.74043510878,37,"N00","Lepidion lepidion"
"12378","1","184",36,43.6843,-8.8671,644.5,47.1293916023993,2,"N00","Lepidion lepidion"
"12437","1","184",96,43.8238,-5.0499,563,124.250214224507,7,"N00","Lepidion lepidion"
"12442","1","184",101,43.7062,-4.5221,565,603.900975243811,29,"N00","Lepidion lepidion"
"12572","1","186",110,43.4821,-3.3442,73.5,60,6,"N00","Arnoglossus thori"
"12620","1","192",36,43.6843,-8.8671,644.5,21.4224507283633,2,"N00","Halargyreus johnsonii"
"12733","1","205",28,44.1011,-8.9285,692,11702.9257314329,8,"N00","Trachyscorpia cristulata echinata"
"12862","1","233",36,43.6843,-8.8671,644.5,68.5518423307626,3,"N00","Polymetme corythaeola"
"12982","1","241",35,43.6079,-8.9208,267,45,2,"N00","Remora remora"
"13144","1","244",77,43.8798,-6.4701,531.5,30,1,"N00","Epigonus telescopus"
"13190","2"," 29",1,42.2302,-8.9725,104,211600,13966,"N00","Polybius henslowii"
"13191","2"," 29",2,42.1506,-9.0719,136,31700,1648,"N00","Polybius henslowii"
"13192","2"," 29",3,41.983,-9.3137,172,2860,173,"N00","Polybius henslowii"
"13193","2"," 29",4,42.0542,-9.3621,236.5,2365,130,"N00","Polybius henslowii"
"13194","2"," 29",5,42.1129,-9.2843,188.5,1360,75,"N00","Polybius henslowii"
"13195","2"," 29",6,42.0299,-9.1467,139,2980,146,"N00","Polybius henslowii"
"13196","2"," 29",7,41.9689,-9.0503,118,18250,966,"N00","Polybius henslowii"
"13197","2"," 29",8,42.1985,-9.1655,152,975,63,"N00","Polybius henslowii"
"13198","2"," 29",9,42.2759,-9.1524,148,1190,73,"N00","Polybius henslowii"
"13199","2"," 29",10,42.3704,-9.1753,148,845,49,"N00","Polybius henslowii"
"13200","2"," 29",11,42.3991,-9.0521,105,66800,4943,"N00","Polybius henslowii"
"13202","2"," 29",13,42.4726,-9.3645,270,7500,463,"N00","Polybius henslowii"
"13203","2"," 29",14,42.6073,-9.3679,137.5,1645,95,"N00","Polybius henslowii"
"13204","2"," 29",15,42.6168,-9.2147,101,23100,177,"N00","Polybius henslowii"
"13205","2"," 29",16,42.687,-9.3087,123.5,4160,213,"N00","Polybius henslowii"
"13206","2"," 29",17,42.7934,-9.3951,144.5,2240,109,"N00","Polybius henslowii"
"13207","2"," 29",18,42.7852,-9.539,234.5,255,16,"N00","Polybius henslowii"
"13208","2"," 29",19,42.9348,-9.5599,238.5,370,23,"N00","Polybius henslowii"
"13209","2"," 29",20,43.0368,-9.4167,143,6800,328,"N00","Polybius henslowii"
"13210","2"," 29",21,43.0889,-9.5684,247,195,11,"N00","Polybius henslowii"
"13211","2"," 29",22,43.2356,-9.512,264.5,50,3,"N00","Polybius henslowii"
"13212","2"," 29",23,43.203,-9.4214,169.5,365,19,"N00","Polybius henslowii"
"13213","2"," 29",24,43.3136,-9.2785,168.5,410,24,"N00","Polybius henslowii"
"13214","2"," 29",25,43.3694,-9.3619,275.5,30,2,"N00","Polybius henslowii"
"13216","2"," 29",27,43.3655,-9.0693,153,15,2,"N00","Polybius henslowii"
"13222","2"," 29",33,43.4492,-8.9782,161.5,105,6,"N00","Polybius henslowii"
"13226","2"," 29",37,43.7097,-8.7279,294.5,575,27,"N00","Polybius henslowii"
"13227","2"," 29",38,43.8036,-8.6036,284,135,6,"N00","Polybius henslowii"
"13235","2"," 29",46,43.455,-8.8146,151.5,35,2,"N00","Polybius henslowii"
"13236","2"," 29",47,43.4866,-8.6249,141.5,5,1,"N00","Polybius henslowii"
"13238","2"," 29",49,43.4447,-8.4951,99.5,52800,3813,"N00","Polybius henslowii"
"13239","2"," 29",50,43.838,-7.9095,126.5,480,25,"N00","Polybius henslowii"
"13242","2"," 29",53,43.9529,-8.3525,243.5,10,1,"N00","Polybius henslowii"
"13244","2"," 29",55,43.392,-8.6475,103,37050,2297,"N00","Polybius henslowii"
"13245","2"," 29",56,43.5324,-8.5255,140.5,1550,85,"N00","Polybius henslowii"
"13246","2"," 29",57,43.6135,-8.4863,154.5,10,1,"N00","Polybius henslowii"
"13247","2"," 29",58,43.7885,-7.5382,115,12550,91,"N00","Polybius henslowii"
"13248","2"," 29",59,43.9945,-7.5617,181.5,55,5,"N00","Polybius henslowii"
"13251","2"," 29",62,43.8576,-7.3249,155,15,1,"N00","Polybius henslowii"
"13252","2"," 29",63,43.5955,-6.1066,58,1125,85,"N00","Polybius henslowii"
"13253","2"," 29",64,43.6868,-6.0831,111.5,180,12,"N00","Polybius henslowii"
"13254","2"," 29",65,43.7895,-6.0969,221.5,175,11,"N00","Polybius henslowii"
"13255","2"," 29",66,43.6874,-6.266,129.5,105,10,"N00","Polybius henslowii"
"13256","2"," 29",68,43.7159,-6.4108,133.5,75,5,"N00","Polybius henslowii"
"13257","2"," 29",69,43.7752,-7.3027,137.5,1145,80,"N00","Polybius henslowii"
"13259","2"," 29",71,43.7066,-7.0306,122.5,162850,12621,"N00","Polybius henslowii"
"13260","2"," 29",72,43.7984,-7.1193,142.5,885,76,"N00","Polybius henslowii"
"13263","2"," 29",75,43.7792,-6.907,138,1405,122,"N00","Polybius henslowii"
"13264","2"," 29",76,43.9697,-6.7527,285.5,45,3,"N00","Polybius henslowii"
"13269","2"," 29",81,43.7598,-6.2875,234.5,120,10,"N00","Polybius henslowii"
"13271","2"," 29",83,43.8916,-5.6007,287.5,15,2,"N00","Polybius henslowii"
"13273","2"," 29",85,43.6873,-5.4947,137,1025,73,"N00","Polybius henslowii"
"13274","2"," 29",86,43.8683,-5.3606,273,65,3,"N00","Polybius henslowii"
"13275","2"," 29",87,43.7844,-5.5827,160.5,160,13,"N00","Polybius henslowii"
"13277","2"," 29",89,43.6308,-5.4002,116.5,44500,3449,"N00","Polybius henslowii"
"13278","2"," 29",90,43.7049,-5.1851,154.5,770,61,"N00","Polybius henslowii"
"13280","2"," 29",92,43.4809,-4.7302,93.5,15,1,"N00","Polybius henslowii"
"13281","2"," 29",93,43.5773,-4.8556,141.5,108985,9082,"N00","Polybius henslowii"
"13282","2"," 29",94,43.6375,-4.9948,388,110,10,"N00","Polybius henslowii"
"13285","2"," 29",97,43.6551,-4.8076,186.5,20,1,"N00","Polybius henslowii"
"13287","2"," 29",99,43.5078,-4.5613,239.5,25,1,"N00","Polybius henslowii"
"13290","2"," 29",102,43.5472,-4.2695,161.5,10,1,"N00","Polybius henslowii"
"13291","2"," 29",103,43.4639,-4.3228,111.5,2980,196,"N00","Polybius henslowii"
"13292","2"," 29",104,43.467,-4.1264,83,100,7,"N00","Polybius henslowii"
"13298","2"," 29",110,43.4821,-3.3442,73.5,2170,155,"N00","Polybius henslowii"
"13299","2"," 29",111,43.5775,-3.287,185.5,10,1,"N00","Polybius henslowii"
"13305","2"," 29",117,43.393,-2.3025,101.5,10,1,"N00","Polybius henslowii"
"13306","2"," 29",118,43.3692,-2.0338,97,85,3,"N00","Polybius henslowii"
"13307","2"," 29",119,43.3781,-2.2492,98,45,2,"N00","Polybius henslowii"
"13322","2"," 18",12,42.3572,-9.3316,275,275,31,"N00","Munida sarsi"
"13331","2"," 18",21,43.0889,-9.5684,247,35,6,"N00","Munida sarsi"
"13332","2"," 18",22,43.2356,-9.512,264.5,545,80,"N00","Munida sarsi"
"13334","2"," 18",24,43.3136,-9.2785,168.5,65,9,"N00","Munida sarsi"
"13335","2"," 18",25,43.3694,-9.3619,275.5,21100,1717,"N00","Munida sarsi"
"13336","2"," 18",26,43.4286,-9.2097,260,1500,207,"N00","Munida sarsi"
"13340","2"," 18",30,43.9672,-8.5515,353.5,4030,429,"N00","Munida sarsi"
"13341","2"," 18",31,44.0611,-8.449,330,360,79,"N00","Munida sarsi"
"13342","2"," 18",32,44.0495,-8.2584,293.5,5975,524,"N00","Munida sarsi"
"13344","2"," 18",34,43.5435,-9.0797,297,1005,188,"N00","Munida sarsi"
"13345","2"," 18",35,43.6079,-8.9208,267,245,38,"N00","Munida sarsi"
"13347","2"," 18",37,43.7097,-8.7279,294.5,495,38,"N00","Munida sarsi"
"13348","2"," 18",38,43.8036,-8.6036,284,770,84,"N00","Munida sarsi"
"13363","2"," 18",53,43.9529,-8.3525,243.5,80,7,"N00","Munida sarsi"
"13375","2"," 18",65,43.7895,-6.0969,221.5,435,44,"N00","Munida sarsi"
"13385","2"," 18",76,43.9697,-6.7527,285.5,3306,573,"N00","Munida sarsi"
"13387","2"," 18",78,43.8983,-6.5349,232,4050,412,"N00","Munida sarsi"
"13392","2"," 18",83,43.8916,-5.6007,287.5,24600,2321,"N00","Munida sarsi"
"13395","2"," 18",86,43.8683,-5.3606,273,18323,517,"N00","Munida sarsi"
"13404","2"," 18",95,43.7795,-5.0219,429.5,360,43,"N00","Munida sarsi"
"13405","2"," 18",96,43.8238,-5.0499,563,12.853470437018,1,"N00","Munida sarsi"
"13408","2"," 18",99,43.5078,-4.5613,239.5,50,6,"N00","Munida sarsi"
"13409","2"," 18",100,43.6399,-4.5703,195,35,3,"N00","Munida sarsi"
"13416","2"," 18",107,43.6683,-3.7794,238,75,16,"N00","Munida sarsi"
"13423","2"," 18",114,43.5916,-2.6776,326.5,24.0096038415366,5,"N00","Munida sarsi"
"13424","2"," 18",115,43.5264,-2.4509,206.5,50,11,"N00","Munida sarsi"
"13425","2"," 18",116,43.4613,-2.3284,136.5,10,1,"N00","Munida sarsi"
"13443","2"," 14",12,42.3572,-9.3316,275,170,10,"N00","Macropipus tuberculatus"
"13444","2"," 14",13,42.4726,-9.3645,270,20,2,"N00","Macropipus tuberculatus"
"13450","2"," 14",19,42.9348,-9.5599,238.5,40,2,"N00","Macropipus tuberculatus"
